"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"1",1,1,0.0659120700364532,0.00011144623909857,0.0154122094121363,0.190460676282847,0.0181970495218653,0.65,1,NA,"linear"
"2",1,2,-0.00404439809934611,7.53888287212611e-05,0.00754194368518979,Inf,0.00937958118847491,0.95,NA,0.05,"linear"
"3",1,3,0.00240247615291271,6.45194927900844e-05,0.00642681757177452,Inf,0.00818934733760233,0.9,NA,0.1,"linear"
"4",1,4,0.000364695231301615,0.000107778258834424,0.008097832412814,Inf,0.0101253320194667,0.9,NA,0.1,"linear"
"5",1,5,0.0724131685880211,0.000119177990741791,0.00930995221263809,0.138169026340594,0.011770424842492,0.85,1,NA,"linear"
"6",1,6,-0.00220664522642197,0.00010332253694791,0.00784740019297491,Inf,0.0101501573020227,0.95,NA,0.05,"linear"
"7",1,7,-0.00187550808485878,7.43274439492835e-05,0.00730113412127226,Inf,0.00860979688077425,1,NA,0,"linear"
"8",1,8,-0.00210188255324434,0.000138393055143171,0.00996133581446482,Inf,0.0116572429267664,0.9,NA,0.1,"linear"
"9",1,9,-8.51713960892564e-05,0.000100251955412831,0.00788105099955763,Inf,0.00975943706413957,0.95,NA,0.05,"linear"
"10",1,10,-0.000101823079328722,6.09421734452503e-05,0.00626209489946615,Inf,0.00760956192644963,0.9,NA,0.1,"linear"
"11",1,11,0.1306769815694,0.000767403633778852,0.0253279565539046,0.170786826315972,0.0322437590534183,0.85,NA,1,"linear"
"12",2,1,0.135430027184263,9.53684665141465e-05,0.0675710274315619,0.332860474835654,0.0682381402981158,0,1,NA,"linear"
"13",2,2,-0.00261560591457675,0.000102905790211308,0.00821055011459431,Inf,0.0102275067832347,0.95,NA,0.05,"linear"
"14",2,3,0.00350664097193412,7.9919758084709e-05,0.00706318984505385,Inf,0.00939256626734784,0.95,NA,0.05,"linear"
"15",2,4,0.00105917248924321,9.35567870724357e-05,0.00779989487551123,Inf,0.00948687483214486,0.9,NA,0.1,"linear"
"16",2,5,0.131114399264183,0.000158216364961147,0.0142261143978122,0.0992473366418211,0.0173139003904428,0.7,1,NA,"linear"
"17",2,6,0.00219987205554719,6.01041230130806e-05,0.00649773424415596,Inf,0.0078700923706907,1,NA,0,"linear"
"18",2,7,-0.00251362362516936,9.07670043919856e-05,0.00773134069374954,Inf,0.00962013294613936,0.9,NA,0.1,"linear"
"19",2,8,0.00167718744751464,7.99842509885456e-05,0.00678534535869986,Inf,0.00887682354072778,0.95,NA,0.05,"linear"
"20",2,9,0.00152768513048591,0.000119304907065669,0.0092051031335656,Inf,0.0107551607877471,0.95,NA,0.05,"linear"
"21",2,10,0.000124475821182357,0.000191995304682316,0.0111022355901278,Inf,0.0135059628934134,0.85,NA,0.15,"linear"
"22",2,11,0.271510230824607,0.000397716530548826,0.0748253324073147,0.216048654400554,0.0773088680158138,0.05,NA,1,"linear"
"23",3,1,0.135213859022937,0.000247430371288739,0.0677871955928875,0.333925337093314,0.0694993722207092,0,1,NA,"linear"
"24",3,2,0.00151623411257007,0.000205546351653823,0.0113432368062464,Inf,0.0140558884441807,0.95,NA,0.05,"linear"
"25",3,3,0.00888623198506954,0.000276192424364809,0.0150508155164132,Inf,0.0184756034282792,0.8,NA,0.2,"linear"
"26",3,4,-0.00955799910657853,0.000102615211278078,0.0101613639233752,Inf,0.0137418993459976,1,NA,0,"linear"
"27",3,5,0.135680242655547,0.000146406021038959,0.0117565688120504,0.0820187515729346,0.014062637809767,0.95,1,NA,"linear"
"28",3,6,0.00174528175355253,0.00024459755193869,0.012480973291713,Inf,0.0153431966272038,0.9,NA,0.1,"linear"
"29",3,7,0.00439000751629678,0.000264480012848641,0.0126313652460339,Inf,0.0164477408235706,0.85,NA,0.15,"linear"
"30",3,8,0.00228487095740249,0.00026128327083056,0.0131939806939387,Inf,0.0159197909088346,0.95,NA,0.05,"linear"
"31",3,9,-0.00850641254666415,0.000260017505176003,0.0146961272188249,Inf,0.0178710851469979,0.9,NA,0.1,"linear"
"32",3,10,0.00423945134137451,0.000348394955744626,0.0157129594115809,Inf,0.0186801540580713,0.9,NA,0.1,"linear"
"33",3,11,0.275891767691508,0.000148151959751947,0.0704437955404136,0.203397522573336,0.0714357941924351,0,NA,1,"linear"
"34",4,1,0.131572303859076,7.41200420778334e-05,0.00822520260466506,0.0656261334655427,0.0104559687486146,0.95,1,NA,"linear"
"35",4,2,-0.00594070871090857,7.01347403111186e-05,0.00826532744774748,Inf,0.0100955447244528,0.85,NA,0.15,"linear"
"36",4,3,-0.00347481607058635,6.89048582142753e-05,0.00746017662447887,Inf,0.00880533713312368,0.9,NA,0.1,"linear"
"37",4,4,0.00435400619793707,6.50106337182668e-05,0.00661866712428707,Inf,0.00898429028939002,0.95,NA,0.05,"linear"
"38",4,5,0.131927172517695,2.90847575498309e-05,0.0254593891782663,0.161763424424054,0.0259963654575551,0.15,1,NA,"linear"
"39",4,6,0.0012083816792682,9.53563677870779e-05,0.00846775134365156,Inf,0.00959420323322969,1,NA,0,"linear"
"40",4,7,0.00374820721449176,0.000119678315934502,0.00959053769521276,Inf,0.011302365126846,0.9,NA,0.1,"linear"
"41",4,8,-0.000321280154273795,9.61711323980765e-05,0.00766740362045697,Inf,0.009563775233437,0.9,NA,0.1,"linear"
"42",4,9,0.00131056216738616,8.16682778523083e-05,0.00649240809000498,Inf,0.00890519158436677,0.9,NA,0.1,"linear"
"43",4,10,0.000535477053456912,8.27456316414558e-05,0.00727559944604677,Inf,0.00888229056798762,0.95,NA,0.05,"linear"
"44",4,11,0.264919305753543,0.000390045508572644,0.0210927127051051,0.0746105103065282,0.026207814622466,0.85,NA,1,"linear"
"45",5,1,0.138473586722027,0.000111705444950036,0.0143431285793,0.114439013322871,0.0166961728395069,1,1,NA,"linear"
"46",5,2,-0.00195694692163326,0.000216503733672951,0.0118981662179907,Inf,0.0144743976815408,0.95,NA,0.05,"linear"
"47",5,3,-0.00122309693049267,0.000220158208962657,0.00971959464202818,Inf,0.0145136578647805,0.9,NA,0.1,"linear"
"48",5,4,0.000123716863105461,0.000286591899359393,0.0129483179611981,Inf,0.016500836653141,0.9,NA,0.1,"linear"
"49",5,5,0.133263167548369,0.000211752069995975,0.0241233941475921,0.153274802420511,0.0279839706206295,0.55,1,NA,"linear"
"50",5,6,-0.000534508649194421,0.000242569746873816,0.0129513607487134,Inf,0.0151896991091394,1,NA,0,"linear"
"51",5,7,-0.00175675049497124,0.000339564436188517,0.0142890403267025,Inf,0.018046395393005,0.95,NA,0.05,"linear"
"52",5,8,-0.00171895780905043,0.000263732400044158,0.0121537904092375,Inf,0.0159217020444187,0.9,NA,0.1,"linear"
"53",5,9,-0.00154861426339536,9.36915276088538e-05,0.00753881426269443,Inf,0.00956060444559876,1,NA,0,"linear"
"54",5,10,-0.00215938242488891,0.000223906150530849,0.011768015925079,Inf,0.0147436011700407,0.95,NA,0.05,"linear"
"55",5,11,0.260962213639875,0.000110296393799867,0.0217554010860648,0.0769546145935811,0.0240312349363123,0.5,NA,1,"linear"
"56",6,1,0.185958909303255,5.07633909780319e-05,0.0241175285738478,0.14901954287063,0.0250974183122388,0.2,1,NA,"linear"
"57",6,2,-0.00379747948756599,6.2571508564139e-05,0.00733680855000027,Inf,0.00859440420241081,1,NA,0,"linear"
"58",6,3,0.00261514223851282,6.2058383271631e-05,0.00632251777103141,Inf,0.00811137676573486,0.95,NA,0.05,"linear"
"59",6,4,-0.002389458595016,9.85114878338078e-05,0.00822560767115197,Inf,0.0099647090183012,0.9,NA,0.1,"linear"
"60",6,5,0.134511507254527,6.66003918979619e-05,0.00645626352529569,0.047908712349643,0.00795820397718851,0.95,1,NA,"linear"
"61",6,6,0.000973177765689037,0.00010205643461085,0.00823456287324298,Inf,0.0098944776438142,0.95,NA,0.05,"linear"
"62",6,7,-0.00288045511003177,8.61880410914957e-05,0.00755094452244018,Inf,0.00949608659805865,0.9,NA,0.1,"linear"
"63",6,8,-0.000477826079512722,0.000169971841582003,0.0101415106201785,Inf,0.0127161931121372,0.85,NA,0.15,"linear"
"64",6,9,-0.0014431060960274,0.000106156821898828,0.00865987080420567,Inf,0.0101455180256248,0.9,NA,0.1,"linear"
"65",6,10,-0.000202586609782962,6.03504096403531e-05,0.00638876785501306,Inf,0.00757455810544739,1,NA,0,"linear"
"66",6,11,0.312867824584046,0.000364414319394063,0.0209006983191375,0.0704668757251714,0.0247130082597993,0.95,NA,1,"linear"
"67",7,1,0.284935076699539,0.000101575536268998,0.0819340220837145,0.403613775498718,0.0825207897094433,0,1,NA,"linear"
"68",7,2,-0.000732472297501685,8.70852521146441e-05,0.00660502705188817,Inf,0.00912510302273455,0.95,NA,0.05,"linear"
"69",7,3,0.0014082243892821,0.000113562792818448,0.00798915603720018,Inf,0.0104817817716309,0.9,NA,0.1,"linear"
"70",7,4,-0.000852125347130928,7.28327548155536e-05,0.00705497214901398,Inf,0.00836165262863741,0.95,NA,0.05,"linear"
"71",7,5,0.151199746107766,0.000102628792008472,0.0099051414085563,0.0691024180159139,0.0126203318891282,0.85,1,NA,"linear"
"72",7,6,-0.0038084409772625,0.000161332323819137,0.00958764194468651,Inf,0.012952603225046,0.9,NA,0.1,"linear"
"73",7,7,-0.000746107546494956,0.000122019148341115,0.00927663590525087,Inf,0.0107923522642191,0.95,NA,0.05,"linear"
"74",7,8,0.000983055409256117,6.76692467910356e-05,0.00674878659317968,Inf,0.0080778822960694,1,NA,0,"linear"
"75",7,9,0.00232157368221251,5.31359103318613e-05,0.00634474030465717,Inf,0.00747454474715417,1,NA,0,"linear"
"76",7,10,-0.00161459224111731,5.10036125425905e-05,0.00545167159975017,Inf,0.00714565182614834,1,NA,0,"linear"
"77",7,11,0.433093937878548,0.000699620165759016,0.0867583746466268,0.25050379994771,0.0905077605998266,0.05,NA,1,"linear"
"78",8,1,0.108179673989945,7.48942119248024e-05,0.0177829446063889,0.14188415194628,0.0191162020653152,0.8,1,NA,"linear"
"79",8,2,0.000508963995664735,0.000202014869526902,0.0118296768513104,Inf,0.0138626538007497,0.75,NA,0.25,"linear"
"80",8,3,-0.00128052405848054,3.71419688616408e-05,0.0050314389367822,Inf,0.00607656253838519,1,NA,0,"linear"
