"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"29",3,7,7.29443427984755e-06,0.000127803484920975,0.00876918928692287,Inf,0.0110187732476759,1,NA,0,"linear"
"30",3,8,0.000445242678081326,0.000307952494492619,0.0146139014418484,Inf,0.0171100295385593,0.95,NA,0.05,"linear"
"31",3,9,-0.00204415915622453,0.000330938185232695,0.0132791548072016,Inf,0.0178485255028822,0.85,NA,0.15,"linear"
"32",3,10,-0.00273857013457093,0.000137851069950743,0.00843042647049881,Inf,0.011766829769958,0.95,NA,0.05,"linear"
"33",3,11,0.270105416864671,0.00013949997957901,0.0762301463672506,0.220104876484208,0.0770944887509639,0,NA,1,"linear"
"34",4,1,0.128948175608979,0.000118976383045547,0.00969248800052309,0.0773331116214372,0.0112288904014574,0.85,1,NA,"linear"
"35",4,2,0.00241730227716985,5.98718367708481e-05,0.00648810005884042,Inf,0.0079196966628474,1,NA,0,"linear"
"36",4,3,0.00204756584940078,8.64952657110604e-05,0.00804121610543886,Inf,0.00929317105907019,0.9,NA,0.1,"linear"
"37",4,4,0.00197481454466029,0.000108725797475437,0.00779443149770958,Inf,0.0103532313838466,0.9,NA,0.1,"linear"
"38",4,5,0.131315558481253,5.8073191601131e-05,0.0260710032147089,0.165649487057686,0.027108425639318,0.15,1,NA,"linear"
"39",4,6,-0.000133034814594124,5.97734989569723e-05,0.00610297553406336,Inf,0.00753674480601657,1,NA,0,"linear"
"40",4,7,-0.00191507718190669,0.000103689799579176,0.00835770411017436,Inf,0.0101080576874529,0.9,NA,0.1,"linear"
"41",4,8,-0.000250050658544976,0.000105495283799132,0.00834425644387913,Inf,0.0100141422468934,0.95,NA,0.05,"linear"
"42",4,9,0.000515455568040713,8.43370710924464e-05,0.00701330959756703,Inf,0.00896581909144102,0.95,NA,0.05,"linear"
"43",4,10,-0.00146769846291006,8.57979805430452e-05,0.00793391651637503,Inf,0.00914670543386642,1,NA,0,"linear"
"44",4,11,0.263453011211548,0.000182366678222136,0.0196385193260164,0.0694666432461326,0.0233208229345478,0.95,NA,1,"linear"
"45",5,1,0.137138091416875,0.000185360141032515,0.0143881499071577,0.114798223401065,0.0177601426568011,0.8,1,NA,"linear"
"46",5,2,0.00262436269464898,0.000312441805900734,0.0140347616338303,Inf,0.0174271912584548,0.85,NA,0.15,"linear"
"47",5,3,-0.000683829399337732,0.000224135639196837,0.0106899322510656,Inf,0.0146080963812673,0.85,NA,0.15,"linear"
"48",5,4,-0.0034031350024573,0.000173408024530658,0.0100555370296172,Inf,0.0132785146439304,0.95,NA,0.05,"linear"
"49",5,5,0.128690284963386,0.000107576116213163,0.0286962767325759,0.182329904302829,0.0304248846951814,0.5,1,NA,"linear"
"50",5,6,-0.00300315298381006,0.000254449590693802,0.0126359571455962,Inf,0.0158349625513697,0.95,NA,0.05,"linear"
"51",5,7,-0.00343798178760522,0.00015971663825022,0.00963646413283667,Inf,0.0127886873880635,0.95,NA,0.05,"linear"
"52",5,8,0.00279767973657556,0.000220637509779469,0.0128329955340996,Inf,0.0147455975192239,0.95,NA,0.05,"linear"
"53",5,9,0.00067108951154693,0.000133677646111309,0.00897706038667074,Inf,0.0112891153301865,0.95,NA,0.05,"linear"
"54",5,10,-0.0030015437930643,0.000380463854995141,0.0139018413433676,Inf,0.0192470758139273,0.95,NA,0.05,"linear"
"55",5,11,0.258391865356758,0.000137656485786112,0.0243124429028724,0.0859995486186377,0.0268676113825222,0.45,NA,1,"linear"
"56",6,1,0.195905898968762,9.66988183412923e-05,0.0340645182393545,0.210480892376401,0.0353872191660145,0.05,1,NA,"linear"
"57",6,2,0.00365383186875412,0.000107743089253293,0.00879812323879519,Inf,0.0107566919689908,0.9,NA,0.1,"linear"
"58",6,3,0.00175236313974529,9.36452095033251e-05,0.00786307436580984,Inf,0.00959342095405476,0.9,NA,0.1,"linear"
"59",6,4,0.000227733753290282,7.67518701276056e-05,0.00676974953157434,Inf,0.00854202196693575,0.95,NA,0.05,"linear"
"60",6,5,0.136115395412035,8.28426490061624e-05,0.00743759486034137,0.0551906828680693,0.00897400588063156,0.95,1,NA,"linear"
"61",6,6,-0.00154075193086569,0.000148303366409556,0.0103861905038305,Inf,0.0119692152876262,0.8,NA,0.2,"linear"
"62",6,7,8.28888435026709e-05,8.85061258313275e-05,0.00770916396701664,Inf,0.00916993402921408,0.95,NA,0.05,"linear"
"63",6,8,-0.00187609875747567,9.46361184895455e-05,0.00793724596687169,Inf,0.00966561219545198,0.95,NA,0.05,"linear"
"64",6,9,0.00170990186400435,0.000115071199109995,0.00800681552809583,Inf,0.0105944043503644,0.9,NA,0.1,"linear"
"65",6,10,-0.00142767856668797,0.000124377380646907,0.00923166560224069,Inf,0.0109634291033573,0.9,NA,0.1,"linear"
"66",6,11,0.334603484595064,0.000418106074518784,0.0380003202848921,0.128118391364002,0.0429094990945738,0.6,NA,1,"linear"
"67",7,1,0.284341573556114,6.77420700881432e-05,0.0813405189402889,0.400690129882449,0.0817351514836746,0,1,NA,"linear"
"68",7,2,-0.00189843043981466,9.91249292405799e-05,0.00755903638671456,Inf,0.0098880089458579,0.95,NA,0.05,"linear"
"69",7,3,-0.000243916994188953,0.000118382137578679,0.00923187628269149,Inf,0.0106076635598891,1,NA,0,"linear"
"70",7,4,-0.000288425032949635,4.03650986636891e-05,0.00537946206934234,Inf,0.00619919613580153,1,NA,0,"linear"
"71",7,5,0.149713269441703,0.000122683596944578,0.010527881532566,0.0734469141305709,0.0125366594846434,0.8,1,NA,"linear"
"72",7,6,0.00101892967977024,0.000103935727739092,0.00839041609464064,Inf,0.00998885173803546,0.95,NA,0.05,"linear"
"73",7,7,0.00084440856183281,0.000117690844417866,0.00833956944765391,Inf,0.0106075128100921,0.9,NA,0.1,"linear"
"74",7,8,0.00282817530912003,0.000124092283412252,0.00938636260505152,Inf,0.0112199039577331,0.95,NA,0.05,"linear"
"75",7,9,-0.000310664114063464,0.000107286693348247,0.00819644946472145,Inf,0.0101004391425621,0.95,NA,0.05,"linear"
"76",7,10,0.0013517575977668,9.75712170430591e-05,0.00774202796808696,Inf,0.0097221347858393,0.95,NA,0.05,"linear"
"77",7,11,0.43735667756529,0.000529781658781577,0.0910211143333689,0.262811919988757,0.0937450576314865,0,NA,1,"linear"
"78",8,1,0.101566697940671,0.000190101080300914,0.0246780856141123,0.196898169932894,0.0273037147112388,0.25,1,NA,"linear"
"79",8,2,0.00191060171103083,6.88906605176569e-05,0.00676296040402804,Inf,0.00831243203821649,0.95,NA,0.05,"linear"
"80",8,3,0.000770254415280958,6.7487146761693e-05,0.00644001483430494,Inf,0.00804400903081717,0.9,NA,0.1,"linear"
"81",8,4,-0.00382584508140216,0.000108753833429846,0.00860336644889332,Inf,0.0108606276220687,0.9,NA,0.1,"linear"
"82",8,5,0.185735212172432,9.17916650394174e-05,0.0283486504764711,0.180121162639253,0.0298470780081497,0.1,1,NA,"linear"
"83",8,6,0.00283131550133566,9.40032450517828e-05,0.00784911419778247,Inf,0.00986506108786445,0.95,NA,0.05,"linear"
"84",8,7,-0.000207057124377719,9.00605569556312e-05,0.00787337948159441,Inf,0.00925204851698288,0.95,NA,0.05,"linear"
"85",8,8,0.00169184895779688,7.50481532554147e-05,0.00686563604851149,Inf,0.00861150965212502,1,NA,0,"linear"
"86",8,9,0.000186518294198534,0.000106183475705644,0.0083892087329289,Inf,0.0100453517108378,0.95,NA,0.05,"linear"
"87",8,10,-0.000513542544648127,0.000114988768742565,0.00913923103098519,Inf,0.0104643708005116,0.95,NA,0.05,"linear"
"88",8,11,0.290146004242318,0.000600782509426399,0.022156308010323,0.0783727285470837,0.0250224343950351,0.95,NA,1,"linear"
"89",9,1,0.282917985834792,0.000158427101379653,0.0799169312189675,0.393677418918875,0.0808530867794659,0,1,NA,"linear"
"90",9,2,-0.0068513581148737,9.84746031450766e-05,0.0102713502768073,Inf,0.0118529313254599,0.9,NA,0.1,"linear"
"91",9,3,0.00110404614435737,0.000208657967147433,0.0113052170088526,Inf,0.0141224639025537,0.95,NA,0.05,"linear"
"92",9,4,-0.000628570056815425,0.000172430939671075,0.0107178336368682,Inf,0.0128142300979749,0.95,NA,0.05,"linear"
"93",9,5,0.152452698563598,0.000113712096372227,0.0104540489756931,0.0729318272683271,0.0138227187264522,0.9,1,NA,"linear"
"94",9,6,0.00181005531731393,0.000214974078554388,0.0120028719337704,Inf,0.0144049184266488,0.95,NA,0.05,"linear"
"95",9,7,-0.003237287787452,0.000209029295157149,0.0116712654948975,Inf,0.0144588333768004,0.95,NA,0.05,"linear"
"96",9,8,0.00267211146158701,0.000310787623818149,0.0135484919293467,Inf,0.0173893192014635,0.85,NA,0.15,"linear"
"97",9,9,0.00169694733402754,0.000230750682883786,0.0119523616755056,Inf,0.0149027775597054,0.9,NA,0.1,"linear"
"98",9,10,0.00257169591060942,0.000309153866666563,0.0132630400669414,Inf,0.0173294487272354,0.9,NA,0.1,"linear"
"99",9,11,0.434508324607145,0.000247028566803329,0.0881727613752235,0.254587662186396,0.0894936477466154,0,NA,1,"linear"
"100",10,1,0.102358539075726,0.00017809012833078,0.0229757168115831,0.183315540104543,0.0264020678152357,0.5,1,NA,"linear"
"101",10,2,-0.000827969515874805,0.000197454695530354,0.0119514364067117,Inf,0.0137210602459523,0.8,NA,0.2,"linear"
"102",10,3,-0.0028605291882428,0.000203118998221502,0.0118429084694906,Inf,0.0141825835286529,0.9,NA,0.1,"linear"
"103",10,4,-0.000205136193635025,0.000301200540287336,0.0142270693576455,Inf,0.0169169321725574,0.95,NA,0.05,"linear"
"104",10,5,0.181644614098041,0.000347277163241019,0.0256053493585501,0.162690823680451,0.0303045609013071,0.5,1,NA,"linear"
"105",10,6,0.00171552976905329,0.000279267166451906,0.0122002680495739,Inf,0.0163782432060896,0.9,NA,0.1,"linear"
"106",10,7,0.00452888432327341,0.000152186511165135,0.0111609156422475,Inf,0.0128486566932294,1,NA,0,"linear"
"107",10,8,0.00521561079810087,0.000235042311824513,0.0137378725533059,Inf,0.0158269640876118,1,NA,0,"linear"
"108",10,9,-0.00987682545219566,0.000166490492528308,0.0136593959289492,Inf,0.0159911740943257,0.85,NA,0.15,"linear"
"109",10,10,0.0017711749334133,0.000364450979189113,0.0160409500345435,Inf,0.0186913212714995,0.8,NA,0.2,"linear"
"110",10,11,0.28346389264766,0.00018803137584628,0.0101935291044609,0.0360572117461308,0.0133868134930052,0.95,NA,1,"linear"
