"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"1",1,1,0.066183563664688,0.000145954857154617,0.0156312561810974,0.193167607822529,0.0188637222644208,0.6,1,NA,"linear"
"2",1,2,0.00184640210331963,0.00010331218236216,0.00802654641293812,Inf,0.010077488475369,0.9,NA,0.1,"linear"
"3",1,3,-0.00234792109505212,8.95985989985745e-05,0.0080940103788855,Inf,0.0095200526530706,0.95,NA,0.05,"linear"
"4",1,4,0.0014417886755496,6.29828786582416e-05,0.00650834481350056,Inf,0.00786844897742068,1,NA,0,"linear"
"5",1,5,0.0652823160145172,9.56030055492331e-05,0.00741570748279173,0.11005653510585,0.00975842587504869,0.9,1,NA,"linear"
"6",1,6,0.0012237480094383,7.07935495567823e-05,0.00709814115468386,Inf,0.00829164828424044,1,NA,0,"linear"
"7",1,7,-0.000922151755466005,0.000104408028160689,0.00816158112281992,Inf,0.0100018993502616,0.95,NA,0.05,"linear"
"8",1,8,0.000437802671873166,8.60168559232597e-05,0.00730679478784226,Inf,0.00905028642124635,1,NA,0,"linear"
"9",1,9,0.00358537373921303,7.43499477814607e-05,0.00691626444485119,Inf,0.00913714152469064,0.9,NA,0.1,"linear"
"10",1,10,-0.000254873514416454,0.000122749710422602,0.00778172200139663,Inf,0.0108017214095635,0.9,NA,0.1,"linear"
"11",1,11,0.136476048513664,0.000161319152508114,0.0147734960945482,0.0996179263893411,0.0171200596023234,1,NA,1,"linear"
"12",2,1,0.137321502801074,0.000135520949498375,0.0656795518147503,0.323542909365902,0.0666524450309959,0,1,NA,"linear"
"13",2,2,0.00185084292157859,0.000123241075884021,0.00818992679418921,Inf,0.0109774606175644,0.9,NA,0.1,"linear"
"14",2,3,0.000530758046744029,0.000112255067412193,0.00871912328063849,Inf,0.0103404070589976,0.9,NA,0.1,"linear"
"15",2,4,-0.00113841362033212,8.96147150560672e-05,0.00758645651133215,Inf,0.00929677174476288,0.95,NA,0.05,"linear"
"16",2,5,0.137413360255545,7.51858691300136e-05,0.00871759716145588,0.0608176116117733,0.0103223918401591,0.9,1,NA,"linear"
"17",2,6,-0.000338796951751741,0.00010996756302794,0.00899124426361535,Inf,0.0102266303468473,0.9,NA,0.1,"linear"
"18",2,7,-0.000742934423488117,0.000120859048949053,0.00872952471068134,Inf,0.010740951915878,0.9,NA,0.1,"linear"
"19",2,8,-0.00279162133817124,8.13290965214882e-05,0.00747780580653148,Inf,0.00922256967396543,0.95,NA,0.05,"linear"
"20",2,9,0.00226873925387734,8.03016526159418e-05,0.00746573051469386,Inf,0.0090240649259205,1,NA,0,"linear"
"21",2,10,-0.000772654364600189,7.65540991736801e-05,0.0068265108210988,Inf,0.00856290774107323,0.95,NA,0.05,"linear"
"22",2,11,0.273600782580476,0.000218994380850779,0.0727347806514451,0.21001245142919,0.0741511495407999,0.05,NA,1,"linear"
"23",3,1,0.136916345659306,0.000196376708919985,0.0660847089565184,0.325538746986228,0.0674814539806437,0,1,NA,"linear"
"24",3,2,0.00268468600263474,0.000289105798734945,0.0147063882620485,Inf,0.0167886285244192,0.9,NA,0.1,"linear"
"25",3,3,0.000652481786168924,0.000145330438348467,0.0104176395038918,Inf,0.011768162512148,1,NA,0,"linear"
"26",3,4,0.00232184060877073,0.000207256883784292,0.0117893061483672,Inf,0.0142226925512582,0.95,NA,0.05,"linear"
"27",3,5,0.133944536817206,0.000179691432635782,0.0134870369492647,0.0940912225906327,0.0160929117852474,0.95,1,NA,"linear"
"28",3,6,-0.000311624100445329,0.000187500658265895,0.0109041966150762,Inf,0.0133500087989701,1,NA,0,"linear"
"29",3,7,-0.0052212835012408,0.000171532985148793,0.0110512508640606,Inf,0.0137919591534953,1,NA,0,"linear"
"30",3,8,9.57347558741217e-05,0.000202862204707036,0.0114483918990506,Inf,0.0138826603940011,1,NA,0,"linear"
"31",3,9,-0.000944597099244693,0.000312376337457644,0.0141749004004279,Inf,0.0172525297931829,0.9,NA,0.1,"linear"
"32",3,10,-0.00199329354119835,0.000188592402629204,0.0105580938462082,Inf,0.0135327750900961,0.9,NA,0.1,"linear"
"33",3,11,0.268144827387832,0.00015996877612979,0.0781907358440891,0.225765829862899,0.0791565632728167,0,NA,1,"linear"
"34",4,1,0.127172975975004,0.000102546230545855,0.0072291271168639,0.0576787811575133,0.0100399108850354,0.95,1,NA,"linear"
"35",4,2,0.00248131919505585,0.000131168601958262,0.00892491434132339,Inf,0.0114353450672947,0.8,NA,0.2,"linear"
"36",4,3,0.000775395243866694,4.08101702501677e-05,0.00552737231422602,Inf,0.00627462345658051,1,NA,0,"linear"
"37",4,4,-0.00131375737108983,0.000113321012822998,0.00792009543869341,Inf,0.0104585333872365,0.95,NA,0.05,"linear"
"38",4,5,0.131561284458179,4.97022097959184e-05,0.0258252772377823,0.164088197616715,0.0267238104265548,0.15,1,NA,"linear"
"39",4,6,0.000418535834766121,0.000141199443570979,0.0088781984457315,Inf,0.0115894194693873,0.85,NA,0.15,"linear"
"40",4,7,0.000600270472894926,0.00014737558408702,0.00964330030104825,Inf,0.0118476634626114,0.8,NA,0.2,"linear"
"41",4,8,0.000463528690487181,0.00011067151093162,0.00780358176623701,Inf,0.0102641509260115,0.85,NA,0.15,"linear"
"42",4,9,0.000961169094698255,6.54090335968015e-05,0.00687103263675153,Inf,0.00794118555038002,1,NA,0,"linear"
"43",4,10,-0.00132149834080042,0.000120709972980534,0.00911206973023646,Inf,0.010789848571516,0.95,NA,0.05,"linear"
"44",4,11,0.261799223253062,0.000326870983687356,0.0221558659562055,0.0783711648846115,0.0273413608592332,0.75,NA,1,"linear"
"45",5,1,0.130288524773833,0.000281858525041865,0.0123206081256762,0.0983020008253281,0.017097086856823,0.95,1,NA,"linear"
"46",5,2,0.00261931375622335,8.36361252541614e-05,0.00726681857276843,Inf,0.00929059328272389,1,NA,0,"linear"
"47",5,3,0.00139956020959102,0.000206798168304591,0.010974288864737,Inf,0.0140860579535096,0.9,NA,0.1,"linear"
"48",5,4,-0.00237489081664055,0.000262797770625094,0.0130015307440657,Inf,0.0159780470798156,0.95,NA,0.05,"linear"
"49",5,5,0.133161495932188,0.000207483193865199,0.0245037602273452,0.155691565806498,0.0279993365176942,0.65,1,NA,"linear"
"50",5,6,-0.000111403486729689,0.000312236809021752,0.0149693644129772,Inf,0.017223164032997,0.9,NA,0.1,"linear"
"51",5,7,-0.00107836746071017,0.000187478461955545,0.011108688796069,Inf,0.0133890782071839,0.95,NA,0.05,"linear"
"52",5,8,0.00316997013036044,0.000269766739128242,0.0139919344410181,Inf,0.0163195316354118,0.85,NA,0.15,"linear"
"53",5,9,-0.00270252926767429,0.000221307873161004,0.0110337334554753,Inf,0.0147494455470567,0.95,NA,0.05,"linear"
"54",5,10,-0.0023276999439199,9.98792749697845e-05,0.00806688389287107,Inf,0.0100151634160517,1,NA,0,"linear"
"55",5,11,0.262043973826522,9.54722915318561e-05,0.0206603344331083,0.0730810738622854,0.0227496834229214,0.45,NA,1,"linear"
"56",6,1,0.188833224938204,8.16379317257605e-05,0.0269918442087972,0.166779621424057,0.0283921765444541,0.2,1,NA,"linear"
"57",6,2,-0.00342790405245497,7.53766092336717e-05,0.00761523399095614,Inf,0.00913007694188966,1,NA,0,"linear"
"58",6,3,0.000439394297459761,5.03626495836955e-05,0.00492859087103914,Inf,0.00693091512378783,1,NA,0,"linear"
"59",6,4,0.000979391728338452,0.000101145227437498,0.00762444683893615,Inf,0.0098512524190156,0.9,NA,0.1,"linear"
"60",6,5,0.132677700081378,0.00013146554248329,0.00870326886099981,0.0645826185268899,0.0113681867239916,0.9,1,NA,"linear"
"61",6,6,0.0030586676018284,7.04808919514181e-05,0.00709147209374641,Inf,0.00873569086290958,1,NA,0,"linear"
"62",6,7,0.000842576545105844,8.60942050757829e-05,0.00779368497688067,Inf,0.00908291968787329,0.95,NA,0.05,"linear"
"63",6,8,0.00300418466294921,0.000106220963613104,0.00865412578392726,Inf,0.0104849912218155,0.9,NA,0.1,"linear"
"64",6,9,-0.00126176929565334,7.84493664515182e-05,0.0074621343607822,Inf,0.00872461803659024,1,NA,0,"linear"
"65",6,10,-0.000863665142506553,9.94796834850734e-05,0.00730946282237079,Inf,0.00975969347824001,0.9,NA,0.1,"linear"
"66",6,11,0.32428180136465,0.00053195866625339,0.0290580269568163,0.0979693761002123,0.0356576454934171,0.75,NA,1,"linear"
"67",7,1,0.283614398683577,7.07216780901847e-05,0.0806133440677518,0.397108006262878,0.081028987627709,0,1,NA,"linear"
"68",7,2,-0.00209493751972361,0.000117098273601114,0.00794738461621443,Inf,0.0107532377976405,0.95,NA,0.05,"linear"
"69",7,3,-0.000730718054321255,7.46654659552675e-05,0.00638259015483811,Inf,0.00845376493240823,0.95,NA,0.05,"linear"
"70",7,4,-0.00281287432906949,0.000123775339156242,0.009544263882926,Inf,0.0112026262184172,0.85,NA,0.15,"linear"
"71",7,5,0.154594700234176,8.93944615288817e-05,0.0125753633025145,0.0877310051204003,0.0145462280992022,0.8,1,NA,"linear"
"72",7,6,-0.000376896274638217,8.71633306241073e-05,0.00720911133532467,Inf,0.00910753615939778,0.95,NA,0.05,"linear"
"73",7,7,0.00327295143070287,5.77020250890544e-05,0.00661906455242387,Inf,0.00809500678828262,1,NA,0,"linear"
"74",7,8,0.0041519308705759,0.000102168460772569,0.00765820575654332,Inf,0.0106910508224394,0.9,NA,0.1,"linear"
"75",7,9,-0.00311308339185214,5.32109153293042e-05,0.00622138349006804,Inf,0.00776154995909094,0.95,NA,0.05,"linear"
"76",7,10,-0.000739303686128379,0.000101479693902373,0.0081389301484367,Inf,0.00984643484453016,1,NA,0,"linear"
"77",7,11,0.435766167963298,0.000384186734822485,0.0894306047313765,0.258219525297464,0.0914484032703746,0,NA,1,"linear"
"78",8,1,0.10761363089806,0.000130823340448573,0.018317307213744,0.146147652005158,0.0209356806298664,0.65,1,NA,"linear"
"79",8,2,-0.00183187003847376,7.66874130651103e-05,0.00588084444911399,Inf,0.00872976461593969,0.95,NA,0.05,"linear"
"80",8,3,0.00112618517280363,0.000111686368649998,0.00646823828788081,Inf,0.0103619661870198,0.95,NA,0.05,"linear"
"81",8,4,-0.00174949147692922,9.89828140875255e-05,0.0077795677811902,Inf,0.00985364875622209,0.9,NA,0.1,"linear"
