"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"21",2,10,-0.000655568512397542,0.000100410486154051,0.00805458780301333,Inf,0.00978875538159962,0.85,NA,0.15,"linear"
"22",2,11,0.272851896737082,0.000462138182948997,0.073483666494839,0.212174764292488,0.0764125677838814,0.05,NA,1,"linear"
"23",3,1,0.135229470023239,0.000251409812646592,0.0677715845925862,0.33384843601351,0.0695113443993448,0,1,NA,"linear"
"24",3,2,0.00213982597421657,0.000303947789623333,0.0140367632091291,Inf,0.0171268577194446,0.95,NA,0.05,"linear"
"25",3,3,-0.00335542840676895,0.000274348192903383,0.0134593292101063,Inf,0.0164890776895242,0.95,NA,0.05,"linear"
"26",3,4,0.00547362973518583,0.000221513102377224,0.0140513393273279,Inf,0.0155047757073836,1,NA,0,"linear"
"27",3,5,0.135011448918147,0.00026522785821458,0.014252550952004,0.0994317691242373,0.0179257196149696,0.85,1,NA,"linear"
"28",3,6,0.000483178510878146,0.000271850676092739,0.0120486122580311,Inf,0.0160776740780959,0.95,NA,0.05,"linear"
"29",3,7,2.01747233106175e-06,0.000145130801590881,0.00928115774874878,Inf,0.0117419872926831,0.95,NA,0.05,"linear"
"30",3,8,0.00297164393335501,0.00018964086962371,0.0100346586764327,Inf,0.013747344973091,0.95,NA,0.05,"linear"
"31",3,9,-0.000953415260022128,0.000186804292606643,0.0115840641604524,Inf,0.0133556384585071,1,NA,0,"linear"
"32",3,10,-0.00422699509446975,0.000220428229239838,0.0122591125606372,Inf,0.0150756195662572,0.95,NA,0.05,"linear"
"33",3,11,0.272775375806092,0.000128620326492314,0.0735601874258296,0.212395708772681,0.0743860906641213,0,NA,1,"linear"
"34",4,1,0.128144597545097,9.59430370975791e-05,0.0082888649794951,0.0661340742067179,0.00995208045969264,1,1,NA,"linear"
"35",4,2,-0.000858190879951626,0.000215074731194251,0.0118997326645949,Inf,0.0143198284284754,0.85,NA,0.15,"linear"
"36",4,3,0.0017662759127812,6.86051534760625e-05,0.00710669691741879,Inf,0.00826405629230165,1,NA,0,"linear"
"37",4,4,-0.000305197280240321,9.73122775472146e-05,0.00808153015588537,Inf,0.0096197613821612,0.9,NA,0.1,"linear"
"38",4,5,0.130988583186936,7.00787848000838e-05,0.0263979785090259,0.167727016999211,0.0276302029475549,0.3,1,NA,"linear"
"39",4,6,-0.00356613856746029,0.000128406388000787,0.00973608160021369,Inf,0.0116061799435936,0.85,NA,0.15,"linear"
"40",4,7,9.29522170347807e-05,5.09008491796536e-05,0.00547522670367002,Inf,0.00695445517889953,1,NA,0,"linear"
"41",4,8,0.000801146433563527,0.000142293119817809,0.00930974292372937,Inf,0.0116541966447684,0.9,NA,0.1,"linear"
"42",4,9,0.000550915371022675,0.000137824596799611,0.00919576030044298,Inf,0.0114558663882597,0.9,NA,0.1,"linear"
"43",4,10,-0.000454600905932923,6.2286409207998e-05,0.00643960943179107,Inf,0.00770576087945072,1,NA,0,"linear"
"44",4,11,0.25716034303285,0.000265648371272701,0.0266101796357478,0.0941272518963862,0.0300808928094897,0.85,NA,1,"linear"
"45",5,1,0.126014548299722,0.000140074501297711,0.00839211382642164,0.0669578621344124,0.0115556728059949,1,1,NA,"linear"
"46",5,2,0.00617203897696641,0.000146500727484687,0.0111474480337492,Inf,0.0133142688963249,1,NA,0,"linear"
"47",5,3,-0.00420565100778223,0.000270200423824086,0.0132101698025517,Inf,0.0165643564025935,0.9,NA,0.1,"linear"
"48",5,4,0.00154853654374343,0.000134299962214594,0.0102953931491136,Inf,0.0114010056368363,1,NA,0,"linear"
"49",5,5,0.127324153621162,0.00028732204488781,0.0300624080747996,0.191010005878862,0.0343031240836632,0.45,1,NA,"linear"
"50",5,6,0.00106505325660833,0.00018512647841165,0.0111711767157506,Inf,0.013304303549246,1,NA,0,"linear"
"51",5,7,-0.00227946264551457,0.000190204479725003,0.0101379156924126,Inf,0.0136341558481282,0.9,NA,0.1,"linear"
"52",5,8,0.0076036252303582,0.000212621812178686,0.0134587282986793,Inf,0.016118493670734,0.95,NA,0.05,"linear"
"53",5,9,0.00115260556615759,0.000193065658928518,0.0105360775800795,Inf,0.0135919415674594,0.95,NA,0.05,"linear"
"54",5,10,-0.00186312983042995,0.000139910839486533,0.00972353110247468,Inf,0.0116784652363761,1,NA,0,"linear"
"55",5,11,0.262532318010991,0.000112534991423832,0.0202545885408523,0.0716458431975889,0.0226675413850693,0.5,NA,1,"linear"
"56",6,1,0.188690990608234,9.09293443621614e-05,0.0268496098788265,0.16590077122314,0.0284127511478426,0.15,1,NA,"linear"
"57",6,2,0.000432240989058674,8.89966336721735e-05,0.00738622292107494,Inf,0.00920508741192539,0.95,NA,0.05,"linear"
"58",6,3,-0.00194781466606135,0.000155996210113585,0.0100222392915996,Inf,0.0123284379213763,0.85,NA,0.15,"linear"
"59",6,4,0.000223113163784361,7.4479928032557e-05,0.00679749721038732,Inf,0.00841461295097897,0.95,NA,0.05,"linear"
"60",6,5,0.135240087673579,6.95610695928315e-05,0.00686510990449454,0.0509425574675641,0.00814320519932983,1,1,NA,"linear"
"61",6,6,-0.00222246080188138,6.72463096828647e-05,0.00672967328011997,Inf,0.00829598253461401,0.95,NA,0.05,"linear"
"62",6,7,-0.00023515367249789,7.43871663529301e-05,0.00680660023447064,Inf,0.00840970304380439,0.95,NA,0.05,"linear"
"63",6,8,-0.000376265802549369,6.03563580641278e-05,0.00597654929364153,Inf,0.00758156422614025,1,NA,0,"linear"
"64",6,9,4.02737840498491e-05,6.54418002580218e-05,0.00619843211231499,Inf,0.00788487997516781,1,NA,0,"linear"
"65",6,10,0.00164183498061072,5.02403503914611e-05,0.00592459335053734,Inf,0.00710098267674588,1,NA,0,"linear"
"66",6,11,0.321486846256326,0.000258269874765855,0.0255647324372279,0.0861917049896798,0.0294032992744845,0.8,NA,1,"linear"
"67",7,1,0.284579005765103,7.30676847876341e-05,0.0815779511492779,0.401859740599193,0.0820022951767951,0,1,NA,"linear"
"68",7,2,0.00160488236906096,0.000137659458340329,0.00917729791307331,Inf,0.0115478193976973,0.85,NA,0.15,"linear"
"69",7,3,0.00152312716211551,0.000128532907244213,0.00955206969718716,Inf,0.011154648279259,0.95,NA,0.05,"linear"
"70",7,4,0.00383199712233135,0.000131494252957424,0.0090311139992562,Inf,0.0118154027546719,0.85,NA,0.15,"linear"
"71",7,5,0.151280397526777,0.00012766461746223,0.0105727381382982,0.0737598526129438,0.013576859478039,0.8,1,NA,"linear"
"72",7,6,0.00108312214146709,0.000109938254077505,0.00881042631068978,Inf,0.0102768913075388,0.95,NA,0.05,"linear"
"73",7,7,-0.000378856649814585,9.86152322873758e-05,0.00825099102934472,Inf,0.00968648558735911,1,NA,0,"linear"
"74",7,8,0.00320470737005478,8.53433680421156e-05,0.00724328840326458,Inf,0.00955752839219917,0.9,NA,0.1,"linear"
"75",7,9,-0.00254758301312661,0.000155950160250905,0.0105841190992601,Inf,0.012435547090785,0.85,NA,0.15,"linear"
"76",7,10,0.000335212780993577,0.00012903590505083,0.00890694524209252,Inf,0.0110768441989057,0.9,NA,0.1,"linear"
"77",7,11,0.444516012574962,0.000605560769740199,0.0981804493430403,0.283483591540077,0.101067716727225,0,NA,1,"linear"
"78",8,1,0.103431892971122,9.56515787148045e-05,0.0219023629161871,0.174751609295706,0.0238868688004819,0.4,1,NA,"linear"
"79",8,2,-0.00212592002477363,0.00013643602028143,0.0091933530820496,Inf,0.0115816128073378,0.9,NA,0.1,"linear"
"80",8,3,0.00132471535492924,0.000126818966801652,0.00917502159757169,Inf,0.011055898391047,0.9,NA,0.1,"linear"
"81",8,4,-0.00106089593758683,0.0001601039684723,0.0101277165552641,Inf,0.0123783791442609,0.85,NA,0.15,"linear"
"82",8,5,0.180032167634236,9.25272524030938e-05,0.0226629812626079,0.143995656416894,0.0245096788655941,0.25,1,NA,"linear"
"83",8,6,0.00453181594691174,0.000103561742464,0.00863482648788483,Inf,0.0109050910641537,0.85,NA,0.15,"linear"
"84",8,7,0.00173793849211115,0.000182318511308739,0.0110176211430891,Inf,0.0132749017301697,0.8,NA,0.2,"linear"
"85",8,8,-0.00274422157680128,0.000101646329080994,0.00834633017508619,Inf,0.0102026841904239,0.95,NA,0.05,"linear"
"86",8,9,-0.000474666567094317,0.000103003201871755,0.0082287563897236,Inf,0.00990345142503786,1,NA,0,"linear"
"87",8,10,0.00369425554197715,0.000100477383726617,0.00903598236676582,Inf,0.0104451442570084,0.95,NA,0.05,"linear"
"88",8,11,0.288347081835031,0.000813445310092654,0.0247570923553648,0.0875723914777711,0.0283657176572578,0.9,NA,1,"linear"
"89",9,1,0.280939610817453,0.000122247179658188,0.0779385562016278,0.38393177980836,0.0786800696712298,0,1,NA,"linear"
"90",9,2,-0.00506682305509825,0.000156140360724064,0.0111704043582779,Inf,0.0131911348472956,0.85,NA,0.15,"linear"
"91",9,3,0.00180916985516875,0.00015808080202525,0.00955596583288216,Inf,0.0123874879410169,0.95,NA,0.05,"linear"
"92",9,4,0.00358745433907053,0.000224143832950062,0.0131454932926586,Inf,0.0150268582856655,1,NA,0,"linear"
"93",9,5,0.152057924463847,0.000326964345768511,0.0155320510986321,0.108358098425033,0.0196626074318759,0.8,1,NA,"linear"
"94",9,6,0.00071366903357557,0.000223445320955999,0.0128821375582485,Inf,0.0145870620207663,1,NA,0,"linear"
"95",9,7,-0.00157559758077699,0.000297583706725389,0.0146833866520058,Inf,0.016887481432282,0.95,NA,0.05,"linear"
"96",9,8,-0.000542754138722934,0.000196040813956213,0.0106739425797028,Inf,0.0136577214539433,0.95,NA,0.05,"linear"
"97",9,9,0.000997498912056627,0.00019066610758336,0.0116404844161236,Inf,0.0134954735479622,1,NA,0,"linear"
"98",9,10,0.000374891332038541,0.000332880224678696,0.0155961810579412,Inf,0.0177869827951679,0.85,NA,0.15,"linear"
"99",9,11,0.433295043978611,0.000299376981782896,0.0869594807466896,0.251084468297752,0.0885796783942436,0,NA,1,"linear"
"100",10,1,0.103794296266926,0.000101285451822817,0.0215399596203835,0.171860114921418,0.0236683552381535,0.6,1,NA,"linear"
"101",10,2,-6.00683892848952e-05,0.000179853842770425,0.0107599745311867,Inf,0.0130715247329183,0.9,NA,0.1,"linear"
"102",10,3,-0.00391951029607269,0.000306884399310129,0.014155523045464,Inf,0.0175186397961041,0.9,NA,0.1,"linear"
"103",10,4,-0.00358146786852418,0.000139482458480917,0.0103924326262079,Inf,0.012055506942893,1,NA,0,"linear"
"104",10,5,0.18374217240629,0.000398218466665435,0.0266731583793646,0.169475450076174,0.0327555454731948,0.55,1,NA,"linear"
"105",10,6,0.000411156176162741,0.000292007644066751,0.0139291264042958,Inf,0.0166606215749776,0.9,NA,0.1,"linear"
"106",10,7,-0.00192749304415529,0.000328182358016143,0.0156742909408342,Inf,0.0177619950892517,0.9,NA,0.1,"linear"
"107",10,8,0.00638805609865478,0.000167628056415639,0.0107055717533558,Inf,0.0141440416541531,0.95,NA,0.05,"linear"
"108",10,9,0.00235851346836009,0.000219560775460642,0.0125833264442131,Inf,0.0146337050150687,0.95,NA,0.05,"linear"
"109",10,10,-0.00115774281800898,0.000144093722798259,0.0094674743023343,Inf,0.0117571001990711,1,NA,0,"linear"
"110",10,11,0.286047912000347,0.000108444296420391,0.00903043817506299,0.0319430511358519,0.0106865227073314,1,NA,1,"linear"
