"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"27",3,5,0.136648090490072,0.000350479027829469,0.0148015804079549,0.103262028724105,0.0194354543615217,0.8,1,NA,"linear"
"28",3,6,-0.000965408031169845,0.00022195820993366,0.0117978483781274,Inf,0.0145530859993207,0.95,NA,0.05,"linear"
"29",3,7,-0.00326399808760878,0.000141976996215591,0.0085333470007358,Inf,0.0120636574023273,1,NA,0,"linear"
"30",3,8,-0.00111669659714939,0.000134448144456284,0.00829499169991312,Inf,0.0113566169488785,1,NA,0,"linear"
"31",3,9,0.00343858794267136,0.000134305379189697,0.0099880064130029,Inf,0.0118073704638119,1,NA,0,"linear"
"32",3,10,-0.0029567925566971,0.00024261171090471,0.0121395624215977,Inf,0.0154668596548496,0.9,NA,0.1,"linear"
"33",3,11,0.271913805441346,0.000144908546203773,0.0744217577905751,0.214883383895344,0.0753409659583192,0,NA,1,"linear"
"34",4,1,0.134626205715227,6.39268594822703e-05,0.0102687385609552,0.0819308216118345,0.0121272770279522,0.8,1,NA,"linear"
"35",4,2,-0.00358831524566507,7.30865215379191e-05,0.00703963820506901,Inf,0.00907238677324195,0.9,NA,0.1,"linear"
"36",4,3,-0.00280004264769318,7.00595763034279e-05,0.00666430566022431,Inf,0.00862536006884102,0.95,NA,0.05,"linear"
"37",4,4,-0.000425791938787556,6.3794307588474e-05,0.00626581404255551,Inf,0.00779653070180492,0.95,NA,0.05,"linear"
"38",4,5,0.129139284066507,0.000126333522804673,0.0286450764450337,0.18200458880581,0.0302972860193772,0.1,1,NA,"linear"
"39",4,6,-0.0011395089563438,7.09385018935936e-05,0.00601106224448753,Inf,0.00828794651650828,0.95,NA,0.05,"linear"
"40",4,7,-0.00196687421940691,5.79295779013986e-05,0.00656448914910537,Inf,0.0076747438524876,1,NA,0,"linear"
"41",4,8,0.00201579433587276,9.59444429265069e-05,0.00762800782456312,Inf,0.0097575943543846,0.9,NA,0.1,"linear"
"42",4,9,0.000207176430895495,7.24387002940942e-05,0.00671839028133612,Inf,0.00829817373600409,1,NA,0,"linear"
"43",4,10,0.00162677439740129,7.73038236975388e-05,0.00754556900460301,Inf,0.00872267318272914,0.95,NA,0.05,"linear"
"44",4,11,0.257694701938007,0.000422129880787098,0.0256420755198539,0.0907028112790722,0.0320390979134918,0.7,NA,1,"linear"
"45",5,1,0.128975528500644,0.00017381804785732,0.00992638741991287,0.0791993166563966,0.0133561226300551,0.9,1,NA,"linear"
"46",5,2,-0.00373951328071616,0.000277326884612146,0.0126082483051398,Inf,0.0166566653312778,0.85,NA,0.15,"linear"
"47",5,3,-0.00606332081850769,0.000259542756256462,0.0135264947905711,Inf,0.0168323937035642,0.85,NA,0.15,"linear"
"48",5,4,-0.000117289447355162,0.000184782299195225,0.0110631491610369,Inf,0.0132497902266385,1,NA,0,"linear"
"49",5,5,0.136232941749095,0.000147647214373816,0.0213017646699662,0.135346782091325,0.0242433597199646,0.85,1,NA,"linear"
"50",5,6,-0.00210398424493978,0.000210788506945731,0.00989279543441808,Inf,0.0143064961224403,0.95,NA,0.05,"linear"
"51",5,7,0.00166829940232225,0.000303568790352485,0.0151612114795862,Inf,0.0170638088869587,1,NA,0,"linear"
"52",5,8,0.00309365624943632,0.000138011394498271,0.00932865965932943,Inf,0.011860924658855,0.95,NA,0.05,"linear"
"53",5,9,-0.00292735623223574,0.000154517344279086,0.00996677595120472,Inf,0.0124643849256809,0.95,NA,0.05,"linear"
"54",5,10,0.0020774356332772,0.000174294004494414,0.00993097693310401,Inf,0.0130343792748294,0.9,NA,0.1,"linear"
"55",5,11,0.257096397511019,9.8722184086089e-05,0.0256079107486106,0.0905819614361619,0.0273779321313826,0.25,NA,1,"linear"
"56",6,1,0.187530851709593,0.000151243956367308,0.0256894709801854,0.158732401221522,0.0283483805144268,0.2,1,NA,"linear"
"57",6,2,-0.00618742956406197,8.21935811543669e-05,0.00817229458565285,Inf,0.0107874087114041,0.9,NA,0.1,"linear"
"58",6,3,0.00470405591359382,8.48223420809803e-05,0.00789244452023488,Inf,0.0101345629908323,0.9,NA,0.1,"linear"
"59",6,4,0.00180432892565663,7.50722684546564e-05,0.00688426542338787,Inf,0.00863563882430737,0.95,NA,0.05,"linear"
"60",6,5,0.132018393173674,7.72250133542038e-05,0.00713338146827871,0.0529332669747842,0.00899388423386739,0.95,1,NA,"linear"
"61",6,6,0.00345861182767147,0.000103227844227067,0.00788186606817214,Inf,0.0104894445892155,0.95,NA,0.05,"linear"
"62",6,7,-5.60067059646396e-05,6.47723841009568e-05,0.00609144115022069,Inf,0.00784454598093618,1,NA,0,"linear"
"63",6,8,0.000435025930749688,0.000123705128943376,0.00874821170592561,Inf,0.0108493833952272,0.9,NA,0.1,"linear"
"64",6,9,0.000976627562319332,0.000109599382197679,0.00787212437741507,Inf,0.0102505226443961,0.9,NA,0.1,"linear"
"65",6,10,-0.000567142403366172,6.0185170693842e-05,0.00605069898473236,Inf,0.00758271472922765,1,NA,0,"linear"
"66",6,11,0.324117316369865,0.000358787373123347,0.0284416352621691,0.0958912064485808,0.033134220498317,0.75,NA,1,"linear"
"67",7,1,0.281914816774189,0.000108070697061503,0.0789137621583645,0.388735725081365,0.0795616051886545,0,1,NA,"linear"
"68",7,2,-0.000369437408775908,9.15929155933587e-05,0.00669243051522253,Inf,0.00933540324853157,0.9,NA,0.1,"linear"
"69",7,3,-0.00049754336920862,0.000110296305300693,0.00911342591150039,Inf,0.010248367647577,1,NA,0,"linear"
"70",7,4,-0.000342787684071633,5.47404201004592e-05,0.00561485002484514,Inf,0.00721948076330891,1,NA,0,"linear"
"71",7,5,0.151448271251676,0.000105696505165099,0.0110713088716117,0.0772380910148879,0.012890133919993,0.9,1,NA,"linear"
"72",7,6,0.000251907644933524,9.06769464558977e-05,0.00743615653456686,Inf,0.00928474860158738,0.95,NA,0.05,"linear"
"73",7,7,-0.0013701982510919,9.77827088035454e-05,0.00831826243022471,Inf,0.00973504065788446,0.95,NA,0.05,"linear"
"74",7,8,0.00240364858261186,6.94655735415879e-05,0.00666141535412113,Inf,0.00847170711091929,1,NA,0,"linear"
"75",7,9,-0.00424479439878314,0.00014126379380353,0.00940713754509008,Inf,0.0123377017147155,0.85,NA,0.15,"linear"
"76",7,10,0.00248934893746462,8.69199075301687e-05,0.00780837662705252,Inf,0.00942182414854557,0.95,NA,0.05,"linear"
"77",7,11,0.431683232078944,0.000694929569807571,0.0853476688470224,0.246430565924499,0.0891314067483409,0,NA,1,"linear"
"78",8,1,0.104994520287354,4.89153270425573e-05,0.0203397355999556,0.162283929927692,0.0214516760409655,0.45,1,NA,"linear"
"79",8,2,-0.000201604684255008,5.59473633133653e-05,0.00626164648012066,Inf,0.00729319131768875,1,NA,0,"linear"
"80",8,3,0.00288380247782309,8.09757133010498e-05,0.00707558003026105,Inf,0.00923272681102912,1,NA,0,"linear"
"81",8,4,0.00157977121081727,6.20009616381461e-05,0.00567633533909164,Inf,0.00783559765651388,1,NA,0,"linear"
"82",8,5,0.182224549291376,6.55204525447036e-05,0.0248379875954147,0.157815173848175,0.0260608913452215,0.15,1,NA,"linear"
"83",8,6,0.000578770250462157,3.92526952200606e-05,0.00504789356474442,Inf,0.00613392496382843,1,NA,0,"linear"
"84",8,7,0.00107919639137519,0.000146030022053364,0.00979395703082375,Inf,0.0118276449812231,0.85,NA,0.15,"linear"
"85",8,8,-0.00210878379239661,7.50359483580072e-05,0.00673231379029027,Inf,0.00870236289884428,1,NA,0,"linear"
"86",8,9,0.000563066148597757,8.95649353518193e-05,0.00730681376403859,Inf,0.00924141396496905,1,NA,0,"linear"
"87",8,10,-0.00104191293677423,6.32674738248349e-05,0.00647645084980473,Inf,0.00782238344121603,0.95,NA,0.05,"linear"
"88",8,11,0.29055137464438,0.000387835937179849,0.0172449783147829,0.0610000548663215,0.020736937844521,0.95,NA,1,"linear"
"89",9,1,0.282963663556406,0.000197059040972946,0.0799626089405811,0.393902431156866,0.0811247491059825,0,1,NA,"linear"
"90",9,2,-0.000651492710658053,0.000135690721099751,0.00932234685690974,Inf,0.0113723624545124,0.95,NA,0.05,"linear"
"91",9,3,-0.000103867687222259,0.00020606469218165,0.0120177010155198,Inf,0.0139918635666953,1,NA,0,"linear"
"92",9,4,0.00120405609486005,0.000224289811432928,0.0117191639284805,Inf,0.0146466744328141,1,NA,0,"linear"
"93",9,5,0.148048748457636,0.000150327492350478,0.0110350576827084,0.0769851875271088,0.0128445832692174,1,1,NA,"linear"
"94",9,6,0.000468305352132892,0.000140251201334341,0.00918958525741533,Inf,0.0115524002341704,1,NA,0,"linear"
"95",9,7,0.00515938829376541,0.000241458990632221,0.0129842500752142,Inf,0.0160001665199601,0.9,NA,0.1,"linear"
"96",9,8,-0.00236924770509883,0.000131528366145941,0.00917691706573633,Inf,0.0114265166401122,0.95,NA,0.05,"linear"
"97",9,9,0.00205317486101537,0.000253197698616107,0.0128319817082396,Inf,0.0156445946158795,0.95,NA,0.05,"linear"
"98",9,10,-0.00481751059802336,0.000149673667741969,0.0113394757964353,Inf,0.0128607306447549,1,NA,0,"linear"
"99",9,11,0.431955217914813,6.85313449212923e-05,0.0856196546828918,0.247215890519326,0.0859990118878866,0,NA,1,"linear"
"100",10,1,0.111119840275273,0.000137447162417238,0.0157496785060612,0.125661403536971,0.0182379937352796,0.75,1,NA,"linear"
"101",10,2,-0.00495255935275682,0.000108532015941829,0.00959307610768698,Inf,0.0112974890700242,0.95,NA,0.05,"linear"
"102",10,3,-0.000388881001303343,0.000195270908454773,0.0116405325314436,Inf,0.0136256593038726,1,NA,0,"linear"
"103",10,4,-0.0042652820919411,0.000300912573225008,0.0144679428300925,Inf,0.0174373041462145,0.85,NA,0.15,"linear"
"104",10,5,0.187045504824783,0.000216408414808781,0.0296589431288221,0.188446477318166,0.0329429947270591,0.6,1,NA,"linear"
"105",10,6,-0.000557110207084866,0.00025527310105074,0.0128955634023276,Inf,0.0155826768490218,0.9,NA,0.1,"linear"
"106",10,7,-0.000874706886544074,0.000261255342666374,0.0123915508709053,Inf,0.0157783930636305,0.95,NA,0.05,"linear"
"107",10,8,0.00211404005507105,0.000282391641467095,0.0135017118915756,Inf,0.0165148788899036,0.9,NA,0.1,"linear"
"108",10,9,0.00131258657923896,0.000367613177913269,0.0148432196169497,Inf,0.0187338037393799,0.85,NA,0.15,"linear"
"109",10,10,-0.00235491755839541,0.000151251223435007,0.00959280429588625,Inf,0.0122161491055936,1,NA,0,"linear"
"110",10,11,0.28819851463634,0.000156554012928381,0.0106020742048251,0.037502343951152,0.0133758220678898,0.9,NA,1,"linear"
