"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"43",4,10,-0.000277902075125192,0.000110435309375652,0.00813746460643523,Inf,0.0102465005475152,0.85,NA,0.15,"linear"
"44",4,11,0.264950025794489,0.00038761341932073,0.0213501141004113,0.0755210072030587,0.0261428249086953,0.8,NA,1,"linear"
"45",5,1,0.133058036411521,0.000131615980444252,0.0120345064640944,0.0960192916046419,0.0135901422732885,1,1,NA,"linear"
"46",5,2,0.00384138994371983,0.000222936482863744,0.0117639252178138,Inf,0.0150514429680436,0.9,NA,0.1,"linear"
"47",5,3,-0.000959626464691343,0.000233798734395436,0.0128558586990697,Inf,0.0149341782709127,0.9,NA,0.1,"linear"
"48",5,4,0.00360975288807408,0.000338611647111169,0.0157806811193296,Inf,0.0182951190394752,0.85,NA,0.15,"linear"
"49",5,5,0.134405363538261,0.000271976340423994,0.0240635708154631,0.152894697972683,0.0280448389577526,0.6,1,NA,"linear"
"50",5,6,0.00151350477597543,0.000181274249434838,0.0100726656780689,Inf,0.0132098915086384,0.95,NA,0.05,"linear"
"51",5,7,-0.00999446550309537,0.000394950821601685,0.0178083450880347,Inf,0.0217966194905119,0.75,NA,0.25,"linear"
"52",5,8,-0.00187359746693823,0.000210532867985944,0.0114903447297249,Inf,0.0142659241570521,0.95,NA,0.05,"linear"
"53",5,9,-0.00457759028061138,0.000187835900177306,0.0121310910737548,Inf,0.0141208511763841,0.95,NA,0.05,"linear"
"54",5,10,0.00205044984500808,0.000192969727174599,0.0103474065149685,Inf,0.0136939981518461,0.95,NA,0.05,"linear"
"55",5,11,0.261073217687223,9.44524613116749e-05,0.0216310905724069,0.0765148953886524,0.0236142735987742,0.5,NA,1,"linear"
"56",6,1,0.186644412566608,0.000143840875014736,0.0248030318372006,0.15325519175266,0.0274196867155915,0.3,1,NA,"linear"
"57",6,2,-0.00463959094023032,5.51944654044051e-05,0.00666391510195217,Inf,0.00860003175731649,0.95,NA,0.05,"linear"
"58",6,3,0.00023790478756851,9.50432498951298e-05,0.00835308537200556,Inf,0.00950513998257371,1,NA,0,"linear"
"59",6,4,0.00155144143323733,7.29101852676488e-05,0.00662212394180819,Inf,0.00846591085028846,0.95,NA,0.05,"linear"
"60",6,5,0.136914034701639,9.47232045566795e-05,0.00800783478682985,0.0594221490251399,0.00972724160366905,0.95,1,NA,"linear"
"61",6,6,0.000109549975342449,4.95413610522788e-05,0.00549340154914215,Inf,0.00686121667029707,1,NA,0,"linear"
"62",6,7,0.00239004990534277,8.96267710431028e-05,0.00766110105199291,Inf,0.00953193427594718,0.95,NA,0.05,"linear"
"63",6,8,-0.000931394764358529,6.00493177680801e-05,0.0062793744156737,Inf,0.00761014770466057,1,NA,0,"linear"
"64",6,9,-0.000784035437617003,0.000121502442930812,0.00909171150655879,Inf,0.0107722807404797,0.9,NA,0.1,"linear"
"65",6,10,0.000264446682087005,0.000105405820373826,0.00864852780013643,Inf,0.0100102677987555,0.95,NA,0.05,"linear"
"66",6,11,0.321756818909619,0.000633081461656924,0.0286109907996968,0.0964621900317183,0.0351302395135921,0.8,NA,1,"linear"
"67",7,1,0.286746191001299,7.37260233762905e-05,0.0837451363854748,0.412535474478006,0.084162269399234,0,1,NA,"linear"
"68",7,2,-0.00147847387784088,8.08275009628522e-05,0.00701959366756646,Inf,0.0088866197691905,0.95,NA,0.05,"linear"
"69",7,3,-0.00235705841791953,7.06785770757349e-05,0.00706580914464474,Inf,0.0085264513490334,0.9,NA,0.1,"linear"
"70",7,4,0.000361102729933505,0.000126194302670186,0.00862795437692001,Inf,0.0109551349931547,0.85,NA,0.15,"linear"
"71",7,5,0.153000305700784,0.000122120787800891,0.0120609195468886,0.0841420298619321,0.0144684494030687,0.85,1,NA,"linear"
"72",7,6,0.00483259291073665,0.000111207280967052,0.00896015876696674,Inf,0.0113578550421988,0.8,NA,0.2,"linear"
"73",7,7,-0.00102271722743204,5.3411414305923e-05,0.00532139481191762,Inf,0.00719630419853922,0.95,NA,0.05,"linear"
"74",7,8,-0.00136519734329361,8.06784015291611e-05,0.0066714952160855,Inf,0.00886048786686371,0.95,NA,0.05,"linear"
"75",7,9,-0.00390228523324931,7.72429646717179e-05,0.00731896182095757,Inf,0.0094132165851938,0.95,NA,0.05,"linear"
"76",7,10,-0.00193138046432186,0.000142805728048074,0.0100526975809979,Inf,0.0118065944346215,0.9,NA,0.1,"linear"
"77",7,11,0.432883079778696,0.000230815317543276,0.0865475165467746,0.249894973935491,0.0878051659760423,0,NA,1,"linear"
"78",8,1,0.101237522275036,0.000159278596125941,0.0241094748124611,0.192361415016006,0.0270548930343572,0.3,1,NA,"linear"
"79",8,2,-7.5556586707437e-05,0.000170939201323259,0.0106444440765271,Inf,0.0127435454271914,0.85,NA,0.15,"linear"
"80",8,3,0.00360721418600325,8.76743495437137e-05,0.00770815511938712,Inf,0.00981339015071912,0.9,NA,0.1,"linear"
"81",8,4,0.00196034887726586,0.000141540966770613,0.00941808286157764,Inf,0.0117603948127892,0.9,NA,0.1,"linear"
"82",8,5,0.182268927053715,0.00013873592549427,0.0248823653577539,0.158097140503149,0.0274031245484216,0.35,1,NA,"linear"
"83",8,6,0.0032653052956747,8.27466022844586e-05,0.00800503543505642,Inf,0.00944835916147333,0.95,NA,0.05,"linear"
"84",8,7,-0.0031143271481205,8.71267450616567e-05,0.00784903813014226,Inf,0.0096161032333318,0.95,NA,0.05,"linear"
"85",8,8,-0.00243335930037853,0.000115579962014257,0.00834367605481317,Inf,0.0107574254075166,0.85,NA,0.15,"linear"
"86",8,9,0.000756078830965867,8.91223760146132e-05,0.00830801867745579,Inf,0.00923243805354346,1,NA,0,"linear"
"87",8,10,0.000216825993237557,0.000133372417714623,0.00942153142704314,Inf,0.0112583662376135,0.8,NA,0.2,"linear"
"88",8,11,0.287688979476692,0.000456855827906516,0.0180772032056814,0.0639438546832462,0.0214210173346972,1,NA,1,"linear"
"89",9,1,0.281149252267121,0.000154599285908397,0.0781481976512961,0.384964490944098,0.0790822996489038,0,1,NA,"linear"
"90",9,2,-0.00434999533173472,0.000203052691823527,0.0102584229897704,Inf,0.0145541236980611,0.9,NA,0.1,"linear"
"91",9,3,0.000532913736436136,0.000197033045901399,0.0105693719966105,Inf,0.0136918001247758,0.9,NA,0.1,"linear"
"92",9,4,-0.00146295426966223,0.000219625508811159,0.0117531118316202,Inf,0.0145184182528857,0.9,NA,0.1,"linear"
"93",9,5,0.154811873199709,0.000243564133578643,0.0154635985754721,0.107880544932908,0.0190522841837427,0.9,1,NA,"linear"
"94",9,6,-0.000108861293372398,6.95488032595904e-05,0.00684334995831466,Inf,0.00812915825149231,1,NA,0,"linear"
"95",9,7,-0.00137120732731046,0.000303981983588154,0.0131029461299133,Inf,0.0170488443579973,0.85,NA,0.15,"linear"
"96",9,8,0.00272073576484682,0.000178345055827042,0.0104970820135195,Inf,0.013297751920449,0.95,NA,0.05,"linear"
"97",9,9,0.000842365397889266,0.000251738374428843,0.012587303240522,Inf,0.0154874476648337,0.9,NA,0.1,"linear"
"98",9,10,-0.000486293718655939,0.000133894910422257,0.00965574510459917,Inf,0.011288784101131,1,NA,0,"linear"
"99",9,11,0.432277828425266,0.000315057271657448,0.0859422651933448,0.248147387439372,0.0876662840243487,0,NA,1,"linear"
"100",10,1,0.10005703321405,0.000128740169926048,0.02527722267326,0.201678483622125,0.0275905988971482,0.25,1,NA,"linear"
"101",10,2,-0.00301493171286207,0.000103890203072718,0.00911888901010711,Inf,0.0103819798763195,0.95,NA,0.05,"linear"
"102",10,3,0.0034520712442867,0.000151748030179267,0.00967748741929353,Inf,0.0124930950747177,0.95,NA,0.05,"linear"
"103",10,4,0.00061594039298738,0.000198693132091553,0.0120570364812151,Inf,0.0137527400198902,1,NA,0,"linear"
"104",10,5,0.184258291568038,0.000266278609180171,0.0268717298720762,0.170737130174982,0.0312258633994161,0.6,1,NA,"linear"
"105",10,6,-0.000673986841006346,0.00026580118896349,0.0129003284021655,Inf,0.0159048856574691,0.9,NA,0.1,"linear"
"106",10,7,-0.00162500952862386,0.000229088761411139,0.0112327505453618,Inf,0.0148416636300888,0.95,NA,0.05,"linear"
"107",10,8,0.00385523401248158,0.000253671221572164,0.0138245759991893,Inf,0.0159953271233992,0.95,NA,0.05,"linear"
"108",10,9,-0.00133399109045107,0.000181028214828349,0.0094353462515012,Inf,0.0131816666744511,0.95,NA,0.05,"linear"
"109",10,10,-0.00173937547383365,0.000296817635267475,0.0133502408409339,Inf,0.0168820075981228,0.95,NA,0.05,"linear"
"110",10,11,0.283851275785066,0.00012060585680492,0.00832196211532383,0.0294369837041221,0.010765272800495,0.95,NA,1,"linear"
