"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"1",1,1,0.0657174427158329,6.36042693808267e-05,0.0152032476488708,0.18787837301376,0.0170752099543368,0.6,1,NA,"linear"
"2",1,2,0.00336947046697433,0.000119727799262673,0.00945987192204274,Inf,0.0111845760101736,0.9,NA,0.1,"linear"
"3",1,3,0.00160238397450789,6.65015363626966e-05,0.00672864095017389,Inf,0.00810827317906356,0.95,NA,0.05,"linear"
"4",1,4,0.00114739287192165,0.000113092479939716,0.00813672522630471,Inf,0.0104285361554375,0.9,NA,0.1,"linear"
"5",1,5,0.0680181604526266,6.45475413618407e-05,0.00649959004349625,0.0964604336748177,0.00785660713295677,0.95,1,NA,"linear"
"6",1,6,0.00056725724888026,9.09522299305196e-05,0.00762086446489935,Inf,0.00931270096268536,0.95,NA,0.05,"linear"
"7",1,7,0.0019282106205723,8.89390431577142e-05,0.00762986314758572,Inf,0.00939202252963206,0.95,NA,0.05,"linear"
"8",1,8,0.00146203646327479,8.57384304323117e-05,0.00745551356579581,Inf,0.00914270526324901,0.9,NA,0.1,"linear"
"9",1,9,-0.00536041922651415,8.66969556948104e-05,0.00875688927699073,Inf,0.0105402183181399,0.9,NA,0.1,"linear"
"10",1,10,-7.79547381240531e-05,0.000121907200343176,0.00810543171705119,Inf,0.0107618733158876,0.85,NA,0.15,"linear"
"11",1,11,0.138373980849952,0.000757622458837258,0.0215435810104362,0.145268719978368,0.0286059190303176,0.8,NA,1,"linear"
"12",2,1,0.132642710537077,0.000148205177620089,0.070358344078748,0.346591027381112,0.0713518850503796,0,1,NA,"linear"
"13",2,2,-0.000390959063217,5.65315821225809e-05,0.00575121179578821,Inf,0.00733879090896882,1,NA,0,"linear"
"14",2,3,0.00110398885880582,0.000115460911817845,0.00859907835749466,Inf,0.0105312229882061,0.9,NA,0.1,"linear"
"15",2,4,0.00396872929694674,0.000148446000324108,0.0105883261479232,Inf,0.0125209629238468,0.9,NA,0.1,"linear"
"16",2,5,0.135114032854473,8.23450227188016e-05,0.0100534619506267,0.0701371642831045,0.0120786795612927,0.75,1,NA,"linear"
"17",2,6,-0.000802106909188471,0.000115739708990958,0.00881524670060905,Inf,0.0105164679924002,0.85,NA,0.15,"linear"
