"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"1",1,1,0.066472839090533,0.00012317105388155,0.0153948375856044,0.190245999091468,0.0180486261978032,0.7,1,NA,"linear"
"2",1,2,0.00178681208404113,0.000179292255326792,0.0109662444735491,Inf,0.013172711944931,0.8,NA,0.2,"linear"
"3",1,3,1.15449862369332e-05,8.47832057245957e-05,0.00807991975446044,Inf,0.0089746408688634,1,NA,0,"linear"
"4",1,4,0.000826142794255824,7.92667635923697e-05,0.00663306121884509,Inf,0.00871699130028544,0.95,NA,0.05,"linear"
"5",1,5,0.0668029997018201,0.000100671103866304,0.00685617429586272,0.101752501542898,0.00979650488383545,0.85,1,NA,"linear"
"6",1,6,0.00276916666194447,8.79395541203256e-05,0.00777385516125744,Inf,0.00955043770808092,0.95,NA,0.05,"linear"
"7",1,7,3.55785492053062e-05,9.86675128916958e-05,0.00762928527133402,Inf,0.00968170455448185,0.95,NA,0.05,"linear"
"8",1,8,0.000983991741820589,9.92805623908098e-05,0.0078610889675505,Inf,0.00976139201237407,0.95,NA,0.05,"linear"
"9",1,9,-0.00199146670865564,4.5879896363873e-05,0.00531997375899915,Inf,0.00689578430618034,0.95,NA,0.05,"linear"
"10",1,10,-0.0017483143186643,0.000114298375993253,0.00899050783162755,Inf,0.0105659859999167,0.9,NA,0.1,"linear"
"11",1,11,0.135949294582537,0.000516060917681743,0.0214415450389201,0.14458068974947,0.0253542280512067,0.9,NA,1,"linear"
"12",2,1,0.135717058313372,0.000114329959276934,0.0672839963024526,0.331446535732468,0.0680863394503005,0,1,NA,"linear"
"13",2,2,-0.000947693235404945,0.000121105604978747,0.00905820054826411,Inf,0.0107679360695652,0.95,NA,0.05,"linear"
"14",2,3,0.000129748343998159,7.45641716863992e-05,0.00681765888994129,Inf,0.00841741039363351,0.95,NA,0.05,"linear"
"15",2,4,-0.000298916277189321,0.000179888149999226,0.0112470291518152,Inf,0.0130760503761661,0.75,NA,0.25,"linear"
"16",2,5,0.13717453254707,9.73922635326345e-05,0.0090510280043684,0.0631437649230664,0.0114252257674358,0.95,1,NA,"linear"
"17",2,6,-0.000465720757330057,8.50129128806554e-05,0.00742111385588645,Inf,0.00899884231778903,0.95,NA,0.05,"linear"
"18",2,7,-0.00420772361047772,0.000106388232565135,0.00919713601143275,Inf,0.0108983374382999,0.95,NA,0.05,"linear"
"19",2,8,0.00172154166870279,7.93953905539858e-05,0.00692988172325123,Inf,0.00885377471722466,0.95,NA,0.05,"linear"
"20",2,9,0.00351273761501752,0.00011336047767286,0.00816857349712262,Inf,0.0109559015759168,0.9,NA,0.1,"linear"
"21",2,10,-0.00265216821641937,7.57354180031178e-05,0.00718192074495579,Inf,0.00888721797589926,0.95,NA,0.05,"linear"
"22",2,11,0.269683396391339,0.000484527654804851,0.0766521668405819,0.221323407060142,0.0795980901367678,0.05,NA,1,"linear"
"23",3,1,0.137918357525392,0.000159022917735234,0.0650826970904327,0.320602753584706,0.0662331430056999,0,1,NA,"linear"
"24",3,2,0.00155859939435591,0.000164413081910595,0.0103675967018298,Inf,0.0125945091165616,0.95,NA,0.05,"linear"
"25",3,3,-0.00596009252569546,0.000232764750339568,0.0112265054805393,Inf,0.0160202751454974,0.9,NA,0.1,"linear"
"26",3,4,-1.34269133955867e-05,0.000289538164667567,0.0131348808156697,Inf,0.0165849762350204,0.95,NA,0.05,"linear"
"27",3,5,0.14191282582194,0.000229185800975958,0.0120734928949659,0.0842297468079968,0.0148244180501675,0.95,1,NA,"linear"
"28",3,6,0.00170557942160695,0.000228325492189328,0.0122431484673084,Inf,0.0148262678629273,0.95,NA,0.05,"linear"
"29",3,7,-0.00126859277663365,0.000237515605896929,0.0120040804133537,Inf,0.0150747853462333,0.9,NA,0.1,"linear"
"30",3,8,0.00713910693160547,0.000103499714875229,0.00738054886892374,Inf,0.0122184932341253,0.95,NA,0.05,"linear"
"31",3,9,0.000564981012892507,0.000204237597325633,0.0100953357865647,Inf,0.0139407647209283,0.95,NA,0.05,"linear"
"32",3,10,-0.00967507492244899,0.000183752997476041,0.0140806339205926,Inf,0.0163759708828894,0.85,NA,0.15,"linear"
"33",3,11,0.273882262969619,7.67625953426395e-05,0.0724533002623021,0.209199712516338,0.072954816047159,0,NA,1,"linear"
"34",4,1,0.124996365267443,4.44285783258243e-05,0.00528533899352372,0.0421699475223747,0.00650548380065056,1,1,NA,"linear"
"35",4,2,0.00117522180852201,0.000124833966762317,0.00781913260144682,Inf,0.0109532376365816,0.9,NA,0.1,"linear"
"36",4,3,0.00117725340869852,9.47190841244047e-05,0.00773563481954727,Inf,0.00955871620598063,0.95,NA,0.05,"linear"
"37",4,4,-0.000415815915618278,4.7529901755479e-05,0.00547069266535658,Inf,0.00673248167790945,1,NA,0,"linear"
"38",4,5,0.129939668879186,0.000117798432333616,0.0274468928167759,0.174391590495494,0.0294149695905422,0.2,1,NA,"linear"
"39",4,6,-0.00158988374299396,4.73662550080617e-05,0.00528810697542017,Inf,0.00689388660872044,1,NA,0,"linear"
"40",4,7,0.00207459450904715,8.51842745000355e-05,0.00710161915692429,Inf,0.00923195554322064,0.9,NA,0.1,"linear"
