"","scenario","dataset","metal","point_estimate","variance","CI_lower","CI_upper","model_type"
"1",1,16,1,0.0844664794567878,7.97728097405991e-05,0.0680594344422342,0.0998625444539559,"elastic net"
"2",1,16,2,0.00745335631316024,7.78017262869298e-05,-0.0106175541893997,0.0214545713218109,"elastic net"
"3",1,16,3,-0.0133831874672041,8.66060418444957e-05,-0.0293259808538952,0.00585274438576656,"elastic net"
"4",1,16,4,-0.00204062482588685,0.000100688270573259,-0.024560043433473,0.0162637135995031,"elastic net"
"5",1,16,5,0.0448921237948434,9.23222576647899e-05,0.0267383932550083,0.0649603994916951,"elastic net"
"6",1,16,6,-0.000182904506871528,9.3578526031959e-05,-0.0191428028918888,0.0192884761191094,"elastic net"
"7",1,16,7,-0.00932083048088272,8.34837315590466e-05,-0.0264579487461255,0.00712405757694609,"elastic net"
"8",1,16,8,0.00785005772511793,0.000104793281149816,-0.0110899712624628,0.0286373366379726,"elastic net"
"9",1,16,9,-0.00111025473561299,5.99601913590643e-05,-0.0157143638301977,0.0147240020283553,"elastic net"
"10",1,16,10,0.00776233830117645,8.29582455065216e-05,-0.0102672631807848,0.025649502518083,"elastic net"
"11",1,16,11,0.126386553574628,0.000295261848266599,0.0900258964541111,0.157346690209931,"elastic net"
"12",1,17,1,0.0704473894602244,9.93658493983135e-05,0.0513429322669246,0.0901419556702122,"elastic net"
"13",1,17,2,0,8.02336658138981e-05,-0.0189379948693176,0.0154544815592906,"elastic net"
"14",1,17,3,-0.00756975331968501,6.53704177816134e-05,-0.0210474908562353,0.00751770340407383,"elastic net"
"15",1,17,4,0.00162404149181805,8.14386231945054e-05,-0.0145188937102539,0.018937948069466,"elastic net"
"16",1,17,5,0.0625384421631938,0.000111865644534759,0.0423434486278585,0.0842507846437528,"elastic net"
"17",1,17,6,-0.000817047032544593,8.98629433639472e-05,-0.0184853624295089,0.0175896775057847,"elastic net"
"18",1,17,7,-0.00378604437504881,0.000112114524462475,-0.023301821487529,0.0162571776570497,"elastic net"
"19",1,17,8,0.00853656736450104,8.0793132656094e-05,-0.00880412987340319,0.0219342111323152,"elastic net"
"20",1,17,9,0.00495668576924713,7.26775944560893e-05,-0.00881830294967873,0.0245758538831071,"elastic net"
"21",1,17,10,0.00766839990942847,0.000104135959573156,-0.00804271407248927,0.0277187251059506,"elastic net"
"22",1,17,11,0.143598681431135,0.000517444538880875,0.103548973252018,0.189199273202435,"elastic net"
"23",1,18,1,0.0552784564499396,0.000109210430306272,0.0352950102800827,0.0753555048869695,"elastic net"
"24",1,18,2,0,0.000105665228027247,-0.0213941548452788,0.0200873730094335,"elastic net"
"25",1,18,3,0.00379665313082977,7.79869328858911e-05,-0.0130000005738944,0.0177655495883703,"elastic net"
"26",1,18,4,0.0143405394216798,8.63781246342033e-05,-0.00260044118597423,0.0290390761940043,"elastic net"
"27",1,18,5,0.0441023189519689,9.25493365802771e-05,0.0262534915303764,0.0626201100854194,"elastic net"
"28",1,18,6,-0.00268869751363621,0.000106779544135504,-0.0239481135470934,0.0153669851892969,"elastic net"
"29",1,18,7,-0.00840044090297276,8.55262478455014e-05,-0.0281812787005986,0.00691589634983925,"elastic net"
"30",1,18,8,0.00954687331057058,0.00010565611263032,-0.0130569761367305,0.0277481778222855,"elastic net"
"31",1,18,9,0.00868465140772856,7.78999195063679e-05,-0.00640696952197899,0.0270457794895252,"elastic net"
"32",1,18,10,-0.0057864182728653,9.27175038403251e-05,-0.0242993926151569,0.0135794562679935,"elastic net"
"33",1,18,11,0.118873935983243,0.000444743837521337,0.0752521294129302,0.15555246932355,"elastic net"
"34",1,19,1,0.0784498274242456,7.72801442354005e-05,0.0607159554822255,0.0933427618597355,"elastic net"
"35",1,19,2,0.023419428389591,0.000109021402101666,0.00251776443151186,0.0424561178154515,"elastic net"
"36",1,19,3,0.00407806065905714,9.16999109292872e-05,-0.0152764697226767,0.0212274019875358,"elastic net"
"37",1,19,4,0.0109355672748839,8.52103128837591e-05,-0.00635752186322505,0.0301040934668354,"elastic net"
"38",1,19,5,0.0608757498027068,6.58861167840248e-05,0.0455358443920027,0.0773175586841475,"elastic net"
"39",1,19,6,0.0092427020780903,9.51672012619514e-05,-0.00640323605761747,0.0284794178005358,"elastic net"
