"","scenario","dataset","metal","point_estimate","variance","CI_lower","CI_upper","model_type"
"1",1,356,1,0.0841610710139438,0.000102694683484052,0.0635679525457061,0.102144006915908,"elastic net"
"2",1,356,2,-0.00447483726845133,7.93609065448479e-05,-0.0211308397785181,0.00953784970066788,"elastic net"
"3",1,356,3,0.00028130076079913,7.41131381718078e-05,-0.0162056896578392,0.0167986483226829,"elastic net"
"4",1,356,4,-0.0142710275680817,0.000104155377712678,-0.0350152183648811,0.00393176829023804,"elastic net"
"5",1,356,5,0.0746568587035525,8.36098145491492e-05,0.0571201782856525,0.09246550907854,"elastic net"
"6",1,356,6,-0.0116508664008454,8.87867091955007e-05,-0.0269896493837263,0.00878304470824972,"elastic net"
"7",1,356,7,0.00316759331813343,7.53526993268083e-05,-0.0117577045426899,0.0219395418937534,"elastic net"
"8",1,356,8,0.0047434083606317,8.58939255735151e-05,-0.0103730205257152,0.0236380433322396,"elastic net"
"9",1,356,9,0.0170727769053438,7.41227458025839e-05,0.00213524266880246,0.0359292506131327,"elastic net"
"10",1,356,10,-0.00908625163545596,7.72575005783393e-05,-0.0251451704813938,0.00725523209310591,"elastic net"
"11",1,356,11,0.14460002618957,0.000421825556374044,0.105222104961157,0.182679453208291,"elastic net"
"12",1,357,1,0.0981245348892485,0.000122869074415228,0.0761927096723027,0.11805103965686,"elastic net"
"13",1,357,2,-0.00721019755239638,8.35196475401965e-05,-0.0236311046653839,0.0102270462352826,"elastic net"
"14",1,357,3,-0.00684228813347998,9.14892027643928e-05,-0.0262821940492411,0.0129435636643538,"elastic net"
"15",1,357,4,0.0015044401540103,7.23438924337403e-05,-0.0137949035906192,0.0182498357249799,"elastic net"
"16",1,357,5,0.0736954463272115,0.000117995095662241,0.0524259063954908,0.0944989554899059,"elastic net"
"17",1,357,6,-0.00644438730548602,6.95792831400113e-05,-0.0242409077319298,0.0111115845751052,"elastic net"
"18",1,357,7,0.0137532407871619,0.000109662824738945,-0.00747934919493847,0.02878849423147,"elastic net"
"19",1,357,8,0,8.62577935356141e-05,-0.0144233557793349,0.0201464200211226,"elastic net"
"20",1,357,9,-0.00472139477739608,9.87324387492253e-05,-0.0224618727433938,0.0131218635244646,"elastic net"
"21",1,357,10,-0.0158865625665554,9.9794007233103e-05,-0.0344870094858713,0.000732543186913503,"elastic net"
"22",1,357,11,0.145972831822318,0.000412150622460479,0.115813012366564,0.185794032170469,"elastic net"
"23",1,358,1,0.0640172077650365,8.9277824090746e-05,0.0459874369432297,0.0802922135623101,"elastic net"
"24",1,358,2,-0.00914865099262263,8.08571706949894e-05,-0.0273117764749386,0.00419769796873531,"elastic net"
"25",1,358,3,0,8.89861950004109e-05,-0.0200058733943792,0.0214913653646282,"elastic net"
"26",1,358,4,0.0227685567343254,8.12552577858445e-05,0.00607646687762317,0.0388205299910417,"elastic net"
"27",1,358,5,0.0603598017346303,6.99149349098067e-05,0.0459154008297,0.0768703382463504,"elastic net"
"28",1,358,6,0.00755119987584374,8.59696141371069e-05,-0.0120023400475046,0.0244320478332412,"elastic net"
"29",1,358,7,0.00724190732887919,0.000105759519291393,-0.012205713036574,0.0269801060054605,"elastic net"
"30",1,358,8,-0.0274528755965702,6.25714708815711e-05,-0.0432560627251539,-0.013476760134148,"elastic net"
"31",1,358,9,0.00616998568256033,8.4599538850574e-05,-0.0104575868859916,0.0235493214636697,"elastic net"
"32",1,358,10,0.00191866751231595,9.02099095242496e-05,-0.0169598787148739,0.0214510367745447,"elastic net"
"33",1,358,11,0.133425800044398,0.000476354564321575,0.0886500426604691,0.166133964475259,"elastic net"
"34",1,359,1,0.0730222577691144,0.00010352251812552,0.0530507522209143,0.0932252598934793,"elastic net"
"35",1,359,2,0.000554056258850855,0.000135052298473662,-0.0221578043046823,0.0220987339178758,"elastic net"
"36",1,359,3,-0.012100432475483,8.39801638675721e-05,-0.0307512566904117,0.00173439576816471,"elastic net"
"37",1,359,4,0.00825363022496184,0.00010076937724433,-0.00784865764626963,0.0274327788814771,"elastic net"
"38",1,359,5,0.0802531307580991,0.000108638159364101,0.0624512472438528,0.100510880379403,"elastic net"
"39",1,359,6,0.00794344293909721,8.16352124863837e-05,-0.0119971589778702,0.0213648390934921,"elastic net"
"40",1,359,7,0.0036761078863401,8.07397013406472e-05,-0.0119294552768947,0.0209608715219997,"elastic net"
"41",1,359,8,0.020234806980955,8.63446742933759e-05,0.00373216446604215,0.0383638114825447,"elastic net"
"42",1,359,9,-0.0130154286313044,0.000105632591865141,-0.0365137496998144,0.00214988085492096,"elastic net"
"43",1,359,10,0.00695635430161357,0.000104153235467933,-0.0151121855170278,0.0256077797614975,"elastic net"
"44",1,359,11,0.175777926012245,0.000403389546100697,0.141208046174892,0.211534839339369,"elastic net"
"45",1,360,1,0.0560689247992243,7.08215768562695e-05,0.0368026565442403,0.071954033508858,"elastic net"
"46",1,360,2,0.00680028751261674,9.97707436380057e-05,-0.0114038575626959,0.0303502922977508,"elastic net"
"47",1,360,3,0.000337237583502237,8.49251107405608e-05,-0.0187470033617485,0.015261132323501,"elastic net"
"48",1,360,4,0.00623566785365859,8.97821093855961e-05,-0.0106170371041245,0.0259535772393283,"elastic net"
"49",1,360,5,0.0700423489449176,8.77662803409044e-05,0.0523773153758228,0.0880394927607357,"elastic net"
"50",1,360,6,0,6.5939296165887e-05,-0.0141473545911834,0.0160600846234982,"elastic net"
"51",1,360,7,0.0145701516647221,0.000113535807287979,-0.00691114089900554,0.0355195025492488,"elastic net"
"52",1,360,8,0.00830011161981781,0.000111665687819605,-0.00700334723563598,0.0319824277056466,"elastic net"
"53",1,360,9,0.0107454294993377,9.64971157727089e-05,-0.00461467499407366,0.0332252729593975,"elastic net"
"54",1,360,10,-0.00979487156656589,0.000102863284893547,-0.0273178042618362,0.016334496942518,"elastic net"
"55",1,360,11,0.163305287911232,0.00044772724590767,0.128668634925224,0.206871082492749,"elastic net"
"56",2,356,1,0.135194539323153,8.27226352125084e-05,0.116866419845176,0.14898889506539,"elastic net"
"57",2,356,2,-0.0085005564603855,6.82069357366905e-05,-0.0230314831253834,0.00693948509096069,"elastic net"
"58",2,356,3,-0.00100948025015279,7.19089525266311e-05,-0.0193669720213407,0.015252363786209,"elastic net"
"59",2,356,4,-0.00218558295587412,7.76934783166126e-05,-0.0182143293559902,0.0152469151960137,"elastic net"
"60",2,356,5,0.1307381033836,8.98055823454843e-05,0.111638770112895,0.148859324274686,"elastic net"
"61",2,356,6,0.00136227229963293,6.42554974927583e-05,-0.0154654535131146,0.0182620168877292,"elastic net"
"62",2,356,7,0.00858105326598935,0.000107497556767033,-0.0106613410207675,0.0302986866294074,"elastic net"
"63",2,356,8,-0.00224230457042607,8.40097194495953e-05,-0.0226478428351469,0.0147871158888798,"elastic net"
"64",2,356,9,0.0136722156909777,8.57175962198587e-05,-0.00139669296094195,0.0328085799271758,"elastic net"
"65",2,356,10,-0.00284380357287572,0.000119386720792552,-0.0255115022653265,0.017725772822465,"elastic net"
"66",2,356,11,0.272766456153639,0.000479157516900281,0.233787111795416,0.315136239899747,"elastic net"
"67",2,357,1,0.140591302229807,8.08082051971608e-05,0.124728964864185,0.157459405899808,"elastic net"
"68",2,357,2,0.00699953454334556,7.59521239489651e-05,-0.00829334745912904,0.0228830442410921,"elastic net"
"69",2,357,3,-0.00440676992982381,0.000100674585734806,-0.0227618733864888,0.0127979784532951,"elastic net"
"70",2,357,4,0.00432131215401643,6.2030906927836e-05,-0.0109905942052978,0.0189774463653952,"elastic net"
"71",2,357,5,0.136709166928905,0.000100553165141676,0.122673291808866,0.156035033737444,"elastic net"
"72",2,357,6,0.0031830929720793,8.2380798322072e-05,-0.0182898175570052,0.0170633392279438,"elastic net"
"73",2,357,7,0.000472269878658338,5.14103527175015e-05,-0.0117936203297001,0.0148157302479821,"elastic net"
"74",2,357,8,0.00452059970163798,0.000119541938423856,-0.0126240746988485,0.0268402524144098,"elastic net"
"75",2,357,9,0.00321118775193741,8.09234291170621e-05,-0.01034529354388,0.0218589719272358,"elastic net"
"76",2,357,10,0.00709656481392873,9.97479998085936e-05,-0.0110376910270243,0.0288978865921172,"elastic net"
"77",2,357,11,0.302698261044492,0.000397338571174152,0.272561587965762,0.34252451876609,"elastic net"
"78",2,358,1,0.144005686943281,0.000108352766084464,0.126532152857465,0.164155765593566,"elastic net"
"79",2,358,2,0.000457921004806572,0.000102642530628327,-0.0124919275127146,0.0213092335549544,"elastic net"
"80",2,358,3,-0.007882609248409,6.83792438393528e-05,-0.023807534017962,0.00736838246746161,"elastic net"
