"","scenario","dataset","metal","point_estimate","variance","CI_lower","CI_upper","model_type"
"1",1,346,1,0.0450705108576752,6.91418947198151e-05,0.0295634121518926,0.0590561104469073,"elastic net"
"2",1,346,2,0.00415056298172511,9.34891853907105e-05,-0.0138926855844471,0.0226360466680584,"elastic net"
"3",1,346,3,-0.0112839449033451,8.32040627515215e-05,-0.0302001993632536,0.00386632136980764,"elastic net"
"4",1,346,4,0.00953309032376359,0.000109574789986126,-0.0110338248454268,0.0285317349085553,"elastic net"
"5",1,346,5,0.0552799125810506,0.000109650838636691,0.0388896970888545,0.0823424633641081,"elastic net"
"6",1,346,6,-0.00818753393012162,8.39143012138155e-05,-0.0247140749234602,0.00687246347747814,"elastic net"
"7",1,346,7,0.0159928447949016,8.64885564700133e-05,-0.000204993084120825,0.0320192498238984,"elastic net"
"8",1,346,8,0.0117720903156284,0.000118850672559394,-0.012557765152219,0.0307266913173381,"elastic net"
"9",1,346,9,0.00661085480420742,8.30255920031801e-05,-0.0106504969578419,0.0230291139470635,"elastic net"
"10",1,346,10,0.00440393525348992,0.000148956589245407,-0.0205241998092096,0.0257470320143312,"elastic net"
"11",1,346,11,0.133342323078975,0.000451943892882721,0.0883454617070372,0.17088277277337,"elastic net"
"12",1,347,1,0.0655836311903213,0.000104638121544741,0.0463765324193047,0.082528770018459,"elastic net"
"13",1,347,2,-0.00330735849626951,7.3592546735857e-05,-0.0181791462056738,0.01441582600038,"elastic net"
"14",1,347,3,-0.0029619797736844,0.000134802375883102,-0.0261888642941278,0.0183938760089519,"elastic net"
"15",1,347,4,0.0100729298138775,9.5374366984359e-05,-0.0093156563070913,0.0287641629109728,"elastic net"
"16",1,347,5,0.0497585412471837,0.000120232487241386,0.0279673184578082,0.0699631421999516,"elastic net"
"17",1,347,6,-0.00439239599965635,6.9334549490953e-05,-0.0203248427004429,0.0109849069445482,"elastic net"
"18",1,347,7,0.00808557388147513,8.55560248554692e-05,-0.00542430939846282,0.0248703836046841,"elastic net"
"19",1,347,8,0.00242816554641978,5.79210393462554e-05,-0.0117907919290107,0.0149275496346047,"elastic net"
"20",1,347,9,0,7.44747374332669e-05,-0.014333209429417,0.0185412101475125,"elastic net"
"21",1,347,10,-0.00948700311346462,7.36254244122111e-05,-0.025558112828543,0.00508970953592137,"elastic net"
"22",1,347,11,0.115780104296202,0.000417791875263934,0.081927594298242,0.152523941828295,"elastic net"
"23",1,348,1,0.0669929134431411,0.000101505685294902,0.0446870026845654,0.0836366422251964,"elastic net"
"24",1,348,2,-0.0156762210037389,7.86292645840987e-05,-0.0320392418542193,0.000658631820462253,"elastic net"
"25",1,348,3,0.001142644848799,9.51559626376218e-05,-0.0228653338650401,0.0164234811387413,"elastic net"
"26",1,348,4,0.00691365888632811,7.45149193895817e-05,-0.0119529397801569,0.0236529881758756,"elastic net"
"27",1,348,5,0.0674417214493404,8.95686799304285e-05,0.045599179372566,0.0829956424049957,"elastic net"
"28",1,348,6,0.0076611422245485,8.25489509020675e-05,-0.0104198037749216,0.0237676291755932,"elastic net"
"29",1,348,7,-0.010942601932858,0.000106952693836763,-0.0318734706419166,0.00492479385944511,"elastic net"
"30",1,348,8,-0.0148983726878968,8.83182691100736e-05,-0.0307134300928289,0.00364872656549688,"elastic net"
"31",1,348,9,-0.00027139419008515,7.70872576629309e-05,-0.0162516217413968,0.015049447228589,"elastic net"
"32",1,348,10,0.00794777949200287,0.000105086488116991,-0.0115619179428373,0.0271456396498766,"elastic net"
"33",1,348,11,0.116311270529581,0.000429439048706498,0.0773258642862544,0.153358058070168,"elastic net"
"34",1,349,1,0.0615001680623848,9.76532261848914e-05,0.0430956431894665,0.0767858016723115,"elastic net"
"35",1,349,2,-0.0106046180545374,0.00011308574657433,-0.0285570459007973,0.0110450696364797,"elastic net"
"36",1,349,3,0.00881386377861371,0.000102884812405107,-0.0108603725330425,0.0269624253730119,"elastic net"
"37",1,349,4,0.00273345424716998,9.75484563729348e-05,-0.0181967696751413,0.0226532489409262,"elastic net"
"38",1,349,5,0.0629776111523159,9.11054769155226e-05,0.0468216055129826,0.0798168510087672,"elastic net"
"39",1,349,6,0.000820512024610753,9.9814464347971e-05,-0.0180845645908482,0.0175531141743312,"elastic net"
"40",1,349,7,-0.000751324744341142,0.000111182826226629,-0.0222153169154834,0.0152673989839099,"elastic net"
