"","scenario","dataset","metal","point_estimate","variance","CI_lower","CI_upper","model_type"
"1",1,91,1,0.0529063137914862,7.2816789975978e-05,0.0396711525083112,0.0711687187977128,"elastic net"
"2",1,91,2,-0.01459598690932,8.99390879329767e-05,-0.0337277877895832,0.000921544641710394,"elastic net"
"3",1,91,3,-0.000184002011489603,9.34978929594969e-05,-0.0216395159866953,0.0178843986569162,"elastic net"
"4",1,91,4,0.00186853260663611,0.000108081673852174,-0.0169972247617373,0.0213501532490093,"elastic net"
"5",1,91,5,0.0670549405080125,0.000112581917035615,0.0464838177393619,0.0865490339015201,"elastic net"
"6",1,91,6,0.00747650134491495,8.78803184043414e-05,-0.00746501727512964,0.0282690800778399,"elastic net"
"7",1,91,7,0.0100454649973516,8.94171942428849e-05,-0.00658026673474031,0.0281883231134403,"elastic net"
"8",1,91,8,0.00788158843757447,0.000110142571627423,-0.0136116290793043,0.026777950209316,"elastic net"
"9",1,91,9,0.0109201206687857,9.11538449977603e-05,-0.00724922842762767,0.0304201332361793,"elastic net"
"10",1,91,10,-0.00266183072627291,9.51578053136702e-05,-0.0262416926596295,0.012810587276723,"elastic net"
"11",1,91,11,0.140711642707679,0.000522766225459103,0.0910983638519362,0.173995775892276,"elastic net"
"12",1,92,1,0.073722590953966,9.10264893995745e-05,0.0563083765034012,0.0932915475968122,"elastic net"
"13",1,92,2,-0.0267175285982084,0.000116466745855588,-0.0490341811994679,-0.00859830513785768,"elastic net"
"14",1,92,3,0.00717469741019094,9.78349254357847e-05,-0.0104985218843997,0.0260376234799953,"elastic net"
"15",1,92,4,-0.00287349738735365,7.85504283582331e-05,-0.0208851443641051,0.0139219382900794,"elastic net"
"16",1,92,5,0.0651603700734837,8.28697376229751e-05,0.0468832351395416,0.0787180259630144,"elastic net"
"17",1,92,6,0.00705607390032625,8.90026292873464e-05,-0.0113236833603623,0.025548265895355,"elastic net"
"18",1,92,7,-0.0126388368154733,0.000120289508465822,-0.0360944513709626,0.0034333546457645,"elastic net"
"19",1,92,8,0.0112235675787837,7.62227075004648e-05,-0.00400871158310135,0.0266869753926063,"elastic net"
"20",1,92,9,0.00385526924801471,8.80637125880209e-05,-0.0148237853697491,0.0211643375918092,"elastic net"
"21",1,92,10,-0.00923413301586695,9.79678857878594e-05,-0.0267389807051196,0.00712595380847417,"elastic net"
"22",1,92,11,0.116728573347864,0.000476095721713426,0.0665949094711163,0.151720191407342,"elastic net"
"23",1,93,1,0.0673231956472309,9.10847194909456e-05,0.0426843818426978,0.081378314385319,"elastic net"
"24",1,93,2,-0.00396555888039885,7.94280935973134e-05,-0.0224964569387584,0.00999148445897658,"elastic net"
"25",1,93,3,0.0012319249887256,9.34510820447135e-05,-0.0120239196744612,0.0223363106978023,"elastic net"
"26",1,93,4,-0.00330837869164546,7.34980776334665e-05,-0.0208034066483245,0.0145298214685596,"elastic net"
"27",1,93,5,0.0665095733686489,8.58313472972344e-05,0.0475125400099831,0.0820836762756114,"elastic net"
"28",1,93,6,0.0294438773327639,9.39165490138527e-05,0.0118438247854452,0.0473631912460618,"elastic net"
"29",1,93,7,0.0110786957657816,9.01026672932651e-05,-0.00920928956788579,0.0297721476498036,"elastic net"
"30",1,93,8,-0.0157869842427887,0.000106177480754976,-0.0400903249799103,0.0017283622284214,"elastic net"
"31",1,93,9,-0.00491705591296299,8.60634849438327e-05,-0.0210880960741377,0.0116161240935199,"elastic net"
"32",1,93,10,-0.00873556903048422,0.000112205008492924,-0.0297635655889316,0.0103393932581701,"elastic net"
"33",1,93,11,0.138873720344871,0.00044181255908388,0.100455528747106,0.173442789994412,"elastic net"
"34",1,94,1,0.0716778965862146,9.29728985577127e-05,0.0550766604837853,0.0884615259475231,"elastic net"
"35",1,94,2,-0.0185802466198985,7.53062145334267e-05,-0.0327441231350751,-0.000651726833608413,"elastic net"
"36",1,94,3,-0.0109641233822211,0.0001039758107251,-0.0279867262706535,0.010660665447449,"elastic net"
"37",1,94,4,0,7.39015697245263e-05,-0.0194906241654102,0.0137538825016687,"elastic net"
"38",1,94,5,0.0725907954712075,9.76309430102201e-05,0.053544839882397,0.0921490315468472,"elastic net"
"39",1,94,6,-0.0167152734213674,6.556653886582e-05,-0.0358066386992656,-0.00237398434159453,"elastic net"
"40",1,94,7,-0.000197431426159245,7.73625982093304e-05,-0.0157109805300052,0.0158231789440343,"elastic net"
"41",1,94,8,0.00508475370219807,7.9489256570807e-05,-0.0104028576329406,0.0233572352725962,"elastic net"
"42",1,94,9,0.0103666346779905,0.000114791499052318,-0.00692604921208036,0.0304403765129987,"elastic net"
"43",1,94,10,0.00561420755354458,6.64927802677017e-05,-0.00840347362233911,0.0209257128460724,"elastic net"
"44",1,94,11,0.118877213141508,0.000367910609528029,0.0841220305969266,0.15191604084257,"elastic net"
"45",1,95,1,0.0651286749524376,8.98447406897356e-05,0.0447195018043392,0.0823562499000438,"elastic net"
"46",1,95,2,0.00506542263268361,0.000101385075529317,-0.0144694109461353,0.0256421566734896,"elastic net"
"47",1,95,3,0.00170573163067633,8.51625202303583e-05,-0.0144735487959992,0.0192453801985947,"elastic net"
