"","scenario","dataset","metal","point_estimate","variance","CI_lower","CI_upper","model_type"
"1",1,211,1,0.0787413421840584,9.3806166737834e-05,0.0594461804332572,0.096184671855266,"elastic net"
"2",1,211,2,-0.0155495335144176,9.16607704871394e-05,-0.0352671184432289,-0.000583826639090972,"elastic net"
"3",1,211,3,0.00886759447650487,0.000111150223072016,-0.0118320596352438,0.0271350264609094,"elastic net"
"4",1,211,4,0.0103384924660501,0.000110369139890721,-0.00865594061639203,0.0319621328198959,"elastic net"
"5",1,211,5,0.0701201943774037,6.69115541548424e-05,0.0524228315081526,0.0849994303211358,"elastic net"
"6",1,211,6,-0.00498551158997262,7.219672044063e-05,-0.0218616880470976,0.00977222261667739,"elastic net"
"7",1,211,7,0,9.63178754616665e-05,-0.0179732267244982,0.0215836298119872,"elastic net"
"8",1,211,8,0.00626308196280689,9.70250132366644e-05,-0.00726526499038554,0.0284964666575815,"elastic net"
"9",1,211,9,0.00304839997807482,8.62616098373176e-05,-0.0151237611417295,0.0206607584924719,"elastic net"
"10",1,211,10,0.00339816145562599,0.000120559805399656,-0.0189819271066283,0.0245920824467977,"elastic net"
"11",1,211,11,0.160242221796135,0.000578594554945053,0.12266698390524,0.212002198912066,"elastic net"
"12",1,212,1,0.0697398722613036,8.13633310016335e-05,0.0537547607280007,0.0885598713637431,"elastic net"
"13",1,212,2,0.00107936422644572,9.92059059821353e-05,-0.0187969385582884,0.0176165336043649,"elastic net"
"14",1,212,3,0.00713898725904238,9.66269851507672e-05,-0.00946670507736611,0.0282546036610206,"elastic net"
"15",1,212,4,-0.0038330706621843,0.000101911959588588,-0.0234577276857279,0.0126031673684236,"elastic net"
"16",1,212,5,0.071071469348883,0.000136909487411226,0.0477453183115051,0.0930047746239685,"elastic net"
"17",1,212,6,0.00596935539247756,9.04203711692415e-05,-0.00863796315329973,0.0246177032379086,"elastic net"
"18",1,212,7,-0.00952359319189022,0.000114801431217312,-0.0258119807205916,0.0150437669320182,"elastic net"
"19",1,212,8,0.00985003158851661,0.000122244927984362,-0.00985588102798413,0.0336594179230141,"elastic net"
"20",1,212,9,-0.0105825064387128,9.9938196044674e-05,-0.0291900071250715,0.0073888539568952,"elastic net"
"21",1,212,10,-0.0110631073876502,6.38498696491081e-05,-0.0258975113272823,0.00319571893867212,"elastic net"
"22",1,212,11,0.129846802396231,0.000360616678194015,0.0987192215453851,0.163649981183443,"elastic net"
"23",1,213,1,0.0659551814358357,8.3919105407781e-05,0.0500412929555392,0.0845513828211669,"elastic net"
"24",1,213,2,-0.000631623316774466,8.14358826542435e-05,-0.0184968840632776,0.0155375322467117,"elastic net"
"25",1,213,3,-0.00168276048539662,7.60819095336732e-05,-0.0186902762499307,0.0148391568237505,"elastic net"
"26",1,213,4,0.0141153124739755,8.25357245475842e-05,0.000962541330715838,0.033455128537182,"elastic net"
"27",1,213,5,0.0727552771526774,8.30385524680318e-05,0.0539901749677092,0.0905097792775887,"elastic net"
"28",1,213,6,-0.0219794113533214,8.53517973792212e-05,-0.0413497476265116,-0.00605287821777713,"elastic net"
"29",1,213,7,-0.00567235944098909,7.11178684769163e-05,-0.0223494708463207,0.0128429689579314,"elastic net"
"30",1,213,8,-0.00551723590489761,7.77658232667893e-05,-0.0234403190507006,0.0100892023299696,"elastic net"
"31",1,213,9,0.00484611188005735,9.10051967310921e-05,-0.0123078304724598,0.023658662653427,"elastic net"
"32",1,213,10,0.0138337117648992,0.000128579065518018,-0.0084422577308313,0.0358417331662052,"elastic net"
"33",1,213,11,0.136022204206066,0.000525271099186661,0.100698441443091,0.185025076351497,"elastic net"
"34",1,214,1,0.0805434263575671,0.00011440468977526,0.0622480737306486,0.102194645911484,"elastic net"
"35",1,214,2,-0.00837355772271353,7.70267066697572e-05,-0.022144517439595,0.00987535271849123,"elastic net"
"36",1,214,3,0.0133066201156389,9.68255418322894e-05,-0.00607490118966454,0.0320281571862193,"elastic net"
"37",1,214,4,0.00199509044001633,8.58128141727388e-05,-0.0134862551901423,0.0177226371216045,"elastic net"
"38",1,214,5,0.0466847757973858,8.89245854749766e-05,0.0290460599869281,0.0656272872176768,"elastic net"
"39",1,214,6,-0.0029783672417798,7.68620568689553e-05,-0.0236798867539119,0.00995318094148815,"elastic net"
"40",1,214,7,-0.00102798860548159,0.00010680638661577,-0.0186849775749104,0.0167623523911088,"elastic net"
"41",1,214,8,-0.0107051237803824,9.98844174168349e-05,-0.0251607061176053,0.00883335692179497,"elastic net"
"42",1,214,9,0.00188745236578924,9.24542364159753e-05,-0.0147382262158912,0.0213453507176985,"elastic net"
"43",1,214,10,0.0131280546189332,0.000106627299673177,-0.00854485643549371,0.032053789392475,"elastic net"
"44",1,214,11,0.134460382344974,0.000411010986277805,0.0948668319893035,0.17473463128473,"elastic net"
"45",1,215,1,0.0704575584507794,0.000101049446842373,0.0509313657261563,0.0878500588997268,"elastic net"
"46",1,215,2,-0.00706431131398322,7.768762060359e-05,-0.021196477601125,0.0146019696226158,"elastic net"
"47",1,215,3,-0.0108492467350945,9.54488262811131e-05,-0.0297790241196761,0.0070250074606121,"elastic net"
"48",1,215,4,-0.000405751136384858,0.000115726157435523,-0.0229869178155982,0.0203181489647185,"elastic net"
"49",1,215,5,0.0540677967085614,9.98561630707359e-05,0.0338517241450445,0.0742582552861278,"elastic net"
"50",1,215,6,-0.0105845865989753,0.000121462663387263,-0.0291080410457863,0.0107292080611088,"elastic net"
"51",1,215,7,0.0138896178001486,8.40087467416591e-05,-0.00160240481080882,0.032346652686278,"elastic net"
"52",1,215,8,0.00619519772782517,0.000136256412966792,-0.0107382391932951,0.0300579193177661,"elastic net"
"53",1,215,9,0,0.000105841901785076,-0.0180357298941538,0.0223702457415249,"elastic net"
"54",1,215,10,-0.0115885789845316,0.000128339407114018,-0.0327474357887775,0.0105080095508596,"elastic net"
"55",1,215,11,0.104117695918345,0.000558773864156792,0.0652894636498616,0.147432638948882,"elastic net"
"56",2,211,1,0.12329208863304,9.44021696161577e-05,0.105591830625748,0.142930376137507,"elastic net"
"57",2,211,2,-0.0184777448499567,0.000124803263866991,-0.0360943773059659,0.00816338480504152,"elastic net"
"58",2,211,3,0.0108486943845527,0.000130144515910356,-0.0129462804127033,0.0317884645413629,"elastic net"
"59",2,211,4,-0.000251773503681108,0.000102484631816498,-0.0217457689519201,0.0151337143046621,"elastic net"
"60",2,211,5,0.131078113751525,9.71521632964754e-05,0.112929093098367,0.148515884674717,"elastic net"
"61",2,211,6,0.00719329862997764,9.06193313967946e-05,-0.0140667763886568,0.0247218955483374,"elastic net"
"62",2,211,7,0,0.000104767699509388,-0.0195393390965952,0.0211479834612686,"elastic net"
"63",2,211,8,-0.0134600755179237,0.000105229338648477,-0.033947058226838,0.0030721851885354,"elastic net"
"64",2,211,9,0.00118675765055576,0.000104896911134236,-0.0157295368689258,0.0240551658947727,"elastic net"
"65",2,211,10,0.0159971675237371,7.8068252930021e-05,-0.000429186145105054,0.0331983235086168,"elastic net"
"66",2,211,11,0.257406526701826,0.0005126713271387,0.21819232097732,0.299530252358292,"elastic net"
"67",2,212,1,0.135890149098779,8.66406731866412e-05,0.117799456245619,0.150726404787371,"elastic net"
"68",2,212,2,0.0102863479411419,0.000115125576326337,-0.00976820138218974,0.0303518406758854,"elastic net"
"69",2,212,3,0.000123912157492967,6.44310544493579e-05,-0.0168655180010096,0.0136097124954625,"elastic net"
