"","scenario","dataset","metal","point_estimate","variance","CI_lower","CI_upper","model_type"
"1",1,141,1,0.042412309273022,8.61945576087151e-05,0.0262203744342836,0.0595039013332173,"elastic net"
"2",1,141,2,-0.00325681632045738,0.000101869354988109,-0.0245912569380549,0.0132050093844265,"elastic net"
"3",1,141,3,0.0013342740226443,8.29637272894575e-05,-0.014337699976282,0.0188288376986561,"elastic net"
"4",1,141,4,0,6.94033493649577e-05,-0.0147585197155917,0.016219375666778,"elastic net"
"5",1,141,5,0.0714981849832867,7.21681411582542e-05,0.0535091101099472,0.0854127174283018,"elastic net"
"6",1,141,6,-0.00121919902104617,8.35753261942875e-05,-0.0207859448189181,0.0148658198046643,"elastic net"
"7",1,141,7,-0.00340054537565826,6.99980505900066e-05,-0.0202358383137633,0.0118789460781477,"elastic net"
"8",1,141,8,-0.00200055471917282,7.52325856696907e-05,-0.0212948131538685,0.0143296907490248,"elastic net"
"9",1,141,9,0.00633030486638519,7.5933740311442e-05,-0.00984665512678802,0.0230907874435943,"elastic net"
"10",1,141,10,0.0204278841683772,9.51433333577982e-05,0.000618938191398244,0.0370971859363819,"elastic net"
"11",1,141,11,0.13212584187738,0.000363045320184627,0.0943964440423759,0.165653161391311,"elastic net"
"12",1,142,1,0.0747706924983556,8.48670869484481e-05,0.0591345045579512,0.0927001997921751,"elastic net"
"13",1,142,2,0.00858247859770511,9.18851118510022e-05,-0.0146369936175934,0.0272688978900094,"elastic net"
"14",1,142,3,0.00260964093214477,0.000102497915414655,-0.0146842764339959,0.0221892288122178,"elastic net"
"15",1,142,4,-0.0191129229320448,9.13805884073686e-05,-0.0368056617931835,-0.00166069227084299,"elastic net"
"16",1,142,5,0.080713259478485,7.31353828507098e-05,0.0640542021064877,0.0942835051079947,"elastic net"
"17",1,142,6,0,7.56186714689628e-05,-0.0180519624703694,0.0159443160209986,"elastic net"
"18",1,142,7,0.00746190193650631,9.09994555576949e-05,-0.00768681150961071,0.0275617768022611,"elastic net"
"19",1,142,8,0.00840286217148711,0.000109527281843712,-0.00917053257326857,0.0281824687868183,"elastic net"
"20",1,142,9,-0.0074439558347914,8.72786804136256e-05,-0.0263554876909538,0.00793592910994958,"elastic net"
"21",1,142,10,0.00308632980212864,9.67397192860702e-05,-0.016167178862873,0.018413622598777,"elastic net"
"22",1,142,11,0.159070286649976,0.000616315938433923,0.109852491604952,0.201999725277789,"elastic net"
"23",1,143,1,0.054580990659588,0.000109302624199051,0.0322984731064038,0.0752235978582121,"elastic net"
"24",1,143,2,0.0103720253205595,0.00012042468712832,-0.0124023949434281,0.029239284406096,"elastic net"
"25",1,143,3,0.00382074064011029,8.70103534845221e-05,-0.00872123267308105,0.0257334715970404,"elastic net"
"26",1,143,4,0.0019227814125431,9.87307821603276e-05,-0.016982167007779,0.0225852565247897,"elastic net"
"27",1,143,5,0.0584008772998958,9.15709910278011e-05,0.0388939027635079,0.0784829631709027,"elastic net"
"28",1,143,6,-0.00387452647300623,8.14975044105449e-05,-0.0245577888774411,0.0101597450219235,"elastic net"
"29",1,143,7,-0.00141613185607303,6.80799234255859e-05,-0.0165358734068818,0.012322561540695,"elastic net"
"30",1,143,8,0.0148005038286552,8.74349004210289e-05,-0.00535342425065413,0.0304755142851334,"elastic net"
"31",1,143,9,0.00298353311144472,8.862731498635e-05,-0.018871088626101,0.0171078615908324,"elastic net"
"32",1,143,10,0.00318653561685034,0.000108198845689463,-0.0178838167596203,0.0222438432027893,"elastic net"
"33",1,143,11,0.144777329560567,0.000416311489286965,0.0977650052300428,0.182054194888074,"elastic net"
"34",1,144,1,0.0533604675352328,9.16082949884672e-05,0.0339578201364054,0.0722623876974481,"elastic net"
"35",1,144,2,0.00329201374168719,0.00010877588967245,-0.0138535713342268,0.022434963983024,"elastic net"
"36",1,144,3,0.0121254379793567,9.59236261603478e-05,-0.00554893332531815,0.0306103940741935,"elastic net"
"37",1,144,4,-0.0117338354458303,7.34473773402056e-05,-0.0275217103835119,0.00235631410980592,"elastic net"
"38",1,144,5,0.0581871103442209,0.000105800524021942,0.0390920502791711,0.0814247474737828,"elastic net"
"39",1,144,6,0.0142965835722906,0.000113709655007845,-0.0020128014038761,0.0398459994971145,"elastic net"
"40",1,144,7,4.53746658628518e-05,7.13306498441342e-05,-0.01866729212049,0.016027055620639,"elastic net"
"41",1,144,8,0.0166495420166914,8.89266580785674e-05,-0.000505903746653408,0.0344488812934833,"elastic net"
"42",1,144,9,0.00526432250634201,0.000108361906321552,-0.0103294078505268,0.0298142498112969,"elastic net"
"43",1,144,10,0.00989394332265126,0.000131854776827103,-0.00826765685154844,0.0342445233937305,"elastic net"
"44",1,144,11,0.161380960238506,0.00049082368559647,0.118970795267652,0.202195815230402,"elastic net"
"45",1,145,1,0.0671397764346144,7.55483451006576e-05,0.0477936647205672,0.0784748698295017,"elastic net"
"46",1,145,2,0.00707801384659623,7.76341647849952e-05,-0.0106883783820576,0.0222238923939064,"elastic net"
"47",1,145,3,-0.0022645879660752,5.72973657930482e-05,-0.0203736503892246,0.00927166620870425,"elastic net"
"48",1,145,4,0.0089452425943839,6.6248145541116e-05,-0.00960749117298458,0.0210012187599444,"elastic net"
"49",1,145,5,0.0721501840241521,7.63925527174049e-05,0.0557830047667419,0.0870417139831979,"elastic net"
"50",1,145,6,-0.0041227895983007,9.11435474305883e-05,-0.0217967910557765,0.0153589668405712,"elastic net"
"51",1,145,7,-0.000576905959948082,9.66867346777806e-05,-0.0169674157433631,0.0214945813393338,"elastic net"
"52",1,145,8,0.00557003170888137,8.67472784399441e-05,-0.0135345688541517,0.0218127427093286,"elastic net"
"53",1,145,9,-0.014572032891718,7.48798844351071e-05,-0.0295978776801633,0.00407135450154005,"elastic net"
"54",1,145,10,-0.00713870000428285,8.54768828539975e-05,-0.0233034371641621,0.0134005788003493,"elastic net"
