"","scenario","dataset","metal","point_estimate","variance","CI_lower","CI_upper","model_type"
"1",1,71,1,0.068920278100886,8.28634350178838e-05,0.052909195123477,0.0904834483208582,"elastic net"
"2",1,71,2,0.00546272360889555,7.20049487784636e-05,-0.0138156486407242,0.0195013843217989,"elastic net"
"3",1,71,3,0.0149003856387839,6.2821956077474e-05,0.000364345083030859,0.0301403322954465,"elastic net"
"4",1,71,4,0.00231722816731761,8.68116984524286e-05,-0.0144566979653717,0.0203233292843617,"elastic net"
"5",1,71,5,0.0577198431820369,8.04544060313419e-05,0.0399006681046754,0.0746155863676945,"elastic net"
"6",1,71,6,0.0104946870751355,8.87216090434712e-05,-0.00458803747754263,0.0316373019059866,"elastic net"
"7",1,71,7,-0.00654089959657123,7.91654763498521e-05,-0.021881817916455,0.0116640580125667,"elastic net"
"8",1,71,8,0.0120944362505599,8.04990364026488e-05,-0.0074811537786968,0.0280375270644806,"elastic net"
"9",1,71,9,0,8.29418151701995e-05,-0.016349940485819,0.0190803236410498,"elastic net"
"10",1,71,10,0.0024813924854481,8.36605353139607e-05,-0.0148840073434018,0.0190914535941038,"elastic net"
"11",1,71,11,0.167850074912492,0.000291364564347881,0.144245905107055,0.208817832116669,"elastic net"
"12",1,72,1,0.056207624267385,0.000114629973225899,0.036904174136626,0.079083854521301,"elastic net"
"13",1,72,2,-0.00884280672536608,8.00150513850188e-05,-0.0247974350521119,0.00799575993594392,"elastic net"
"14",1,72,3,0.00847861797615224,8.98983147097564e-05,-0.00828552042746662,0.0245165623405665,"elastic net"
"15",1,72,4,0.0184358171028352,7.8916254620506e-05,0.000713917548066989,0.034886108386721,"elastic net"
"16",1,72,5,0.072520846063417,8.03630249839147e-05,0.0576239665000273,0.0887772270715317,"elastic net"
"17",1,72,6,-0.00529448186270098,7.6163091794089e-05,-0.0222662535424179,0.0104121793402129,"elastic net"
"18",1,72,7,0.00111682753265763,7.47717510095108e-05,-0.014497275814676,0.0185982391285414,"elastic net"
"19",1,72,8,0.0254640265209902,0.000113522664783294,0.00607036969689225,0.045549699020122,"elastic net"
"20",1,72,9,0.00717491301377082,9.82708487844433e-05,-0.00922524957712707,0.0264847478813953,"elastic net"
"21",1,72,10,0.00341645664113965,7.21926078851223e-05,-0.0120055602223828,0.0191241358183606,"elastic net"
"22",1,72,11,0.17867784053028,0.000422478007967174,0.148693727277303,0.223361345146458,"elastic net"
"23",1,73,1,0.0741120083385245,7.4923920783627e-05,0.0547463222572536,0.0905205232055304,"elastic net"
"24",1,73,2,0.00473018843443396,0.000123967675225514,-0.0162522733107651,0.022925396627031,"elastic net"
"25",1,73,3,0.0045028715362232,8.55387457265546e-05,-0.0224258056971422,0.0189907086598346,"elastic net"
"26",1,73,4,0.00713594031347142,8.39526682773936e-05,-0.00845781450576204,0.0265287435187522,"elastic net"
"27",1,73,5,0.0709670204029331,7.42577262199373e-05,0.0572308666607495,0.091014011167599,"elastic net"
"28",1,73,6,-0.011293992009431,9.95118051862867e-05,-0.0268215220607011,0.00481122106525048,"elastic net"
"29",1,73,7,-0.00119568981608853,0.000106776301888663,-0.0188435447971328,0.018153915888357,"elastic net"
"30",1,73,8,-0.00263963190696392,8.16034782510676e-05,-0.0240490198335487,0.0131300474960652,"elastic net"
"31",1,73,9,-0.00576539430374923,0.0001038852476175,-0.0265492886329427,0.0113156623738444,"elastic net"
"32",1,73,10,0.00170233712774381,8.7600276008279e-05,-0.0168163776687907,0.0201421387688296,"elastic net"
"33",1,73,11,0.142255658117098,0.000408213682621265,0.105701699107667,0.187023069037553,"elastic net"
"34",1,74,1,0.0700851652695598,0.000107501257167986,0.0494389085773106,0.0893762364338591,"elastic net"
"35",1,74,2,0.0112042264833683,7.51010178439312e-05,-0.0059630857397304,0.0258522801447548,"elastic net"
"36",1,74,3,0.00194125190769867,0.000101013419066499,-0.0163440885480998,0.021124525617381,"elastic net"
"37",1,74,4,0.000730859715545762,8.57076558854889e-05,-0.0200839273777361,0.0173033633087806,"elastic net"
"38",1,74,5,0.0681860275344834,7.93052355427752e-05,0.0522427697262774,0.0825872423049034,"elastic net"
"39",1,74,6,0.0103216006777724,8.61664625124644e-05,-0.00652673945663654,0.0321184939430538,"elastic net"
"40",1,74,7,0.00112136572063593,7.93573450731767e-05,-0.0136340700289881,0.0213868516823799,"elastic net"
"41",1,74,8,-0.0189683735823289,6.53877872111642e-05,-0.0307555667667672,-0.00212923402386799,"elastic net"
"42",1,74,9,0.00940478047972304,7.8764665286698e-05,-0.00620276873516734,0.0267823386327567,"elastic net"
"43",1,74,10,-0.0323022318573309,7.52733991617523e-05,-0.048599569067063,-0.0187653589246058,"elastic net"
"44",1,74,11,0.121724672349128,0.000488846838966951,0.0760371769982889,0.163717061049485,"elastic net"
"45",1,75,1,0.0631787032002791,0.00010531691717341,0.0402056908979637,0.0808512578444829,"elastic net"
"46",1,75,2,0.0117141355664736,0.000112320481456313,-0.00873096961541037,0.0275501893650665,"elastic net"
"47",1,75,3,0,9.12316242053185e-05,-0.0202833660904565,0.018943340318187,"elastic net"
"48",1,75,4,-0.00524152404713618,9.10893374311633e-05,-0.0229632904581727,0.0126560212161795,"elastic net"
"49",1,75,5,0.0638927462553891,8.50646830576479e-05,0.046117396000928,0.0810454777606969,"elastic net"
"50",1,75,6,-0.022570293976047,0.000121530577585706,-0.0447786648691856,0.000398649764469144,"elastic net"
"51",1,75,7,-0.00940491102905394,0.000103193685307202,-0.029396980157127,0.00924908592997875,"elastic net"
"52",1,75,8,0.00458086262818691,7.8772953584867e-05,-0.0106090986646312,0.0207369843867195,"elastic net"
"53",1,75,9,0.0157654943378178,0.000114336574198205,-0.00795645934150925,0.0334258484061363,"elastic net"
"54",1,75,10,-0.0102999360233866,0.000106441193952917,-0.0307037720519787,0.0084210288020603,"elastic net"
"55",1,75,11,0.111615276912524,0.000394215746821672,0.0705538281184696,0.148709441646087,"elastic net"
"56",2,71,1,0.138838551244375,7.22035305978374e-05,0.121486569224438,0.154474272096143,"elastic net"
"57",2,71,2,0.00417387923074442,7.17005088856753e-05,-0.0130013464667246,0.0214336810180856,"elastic net"
