"","scenario","dataset","metal","point_estimate","variance","CI_lower","CI_upper","model_type"
"1",1,76,1,0.0638239618454632,8.54002927943897e-05,0.0480393466883017,0.0801226161169333,"elastic net"
"2",1,76,2,0.00193430189568322,7.84934610684144e-05,-0.0162892378990559,0.0181747695093314,"elastic net"
"3",1,76,3,0.00867934581539886,7.85688731874541e-05,-0.0130293318201895,0.0213116521611459,"elastic net"
"4",1,76,4,0.00445521306577268,8.54171281562767e-05,-0.0117588017268149,0.0219241664589035,"elastic net"
"5",1,76,5,0.0533748894418224,9.36965637710328e-05,0.0362834687549569,0.0744668520305949,"elastic net"
"6",1,76,6,-0.00776481149294161,9.16242243099069e-05,-0.0271732583308339,0.0102715770542101,"elastic net"
"7",1,76,7,-0.0105156907283845,6.45506659599575e-05,-0.0280373893208957,-0.000570623366371136,"elastic net"
"8",1,76,8,-0.00957486963347409,0.000108696735388747,-0.0302919950229987,0.0101153476070326,"elastic net"
"9",1,76,9,-0.00847504219928585,8.50887090544028e-05,-0.026030167043255,0.00767560983785299,"elastic net"
"10",1,76,10,0.0132224868271824,0.000106117219898615,-0.00788967582753545,0.0318594448336652,"elastic net"
"11",1,76,11,0.109159784837237,0.000466698607833631,0.0668466355872062,0.144857517402954,"elastic net"
"12",1,77,1,0.0733606515465821,8.57872806239728e-05,0.0559235252659262,0.0931952291424944,"elastic net"
"13",1,77,2,0.00162350205229589,0.000111968116417297,-0.0188149834678672,0.0207706730124159,"elastic net"
"14",1,77,3,0.00550869481211036,9.69379511280668e-05,-0.0137156205929801,0.0245824420143307,"elastic net"
"15",1,77,4,-0.00414398530914495,5.81858126265978e-05,-0.0187526559608111,0.0112917549400827,"elastic net"
"16",1,77,5,0.0583249282299307,8.38849759091559e-05,0.0401730822422127,0.0772340904427304,"elastic net"
"17",1,77,6,-0.0112582811273907,6.59703812153446e-05,-0.0279527207260353,0.00104483624799315,"elastic net"
"18",1,77,7,-0.0120963511209315,9.72192502490627e-05,-0.0300045948134547,0.00453300583885501,"elastic net"
"19",1,77,8,0.000349685995418403,8.87927678323559e-05,-0.0167434272149942,0.0171277374350153,"elastic net"
"20",1,77,9,-0.00104273274661493,7.78040780320973e-05,-0.0189598242243041,0.0151710984948926,"elastic net"
"21",1,77,10,-0.00413619191155812,8.58217005423091e-05,-0.0228163049433131,0.0119990731396561,"elastic net"
"22",1,77,11,0.106489920420697,0.000559684703632853,0.0535063154875153,0.14381042194977,"elastic net"
"23",1,78,1,0.0607314133639845,0.0001020448579016,0.0459120351586993,0.0816871600280549,"elastic net"
"24",1,78,2,-0.00232845964191863,8.08492795379825e-05,-0.0185506213375812,0.014393074490583,"elastic net"
"25",1,78,3,-0.0146612201706295,8.62194691633232e-05,-0.0321923645206686,0.00254765246208039,"elastic net"
"26",1,78,4,-0.00171339105482238,8.6648527662667e-05,-0.0217320066063926,0.01332966729875,"elastic net"
"27",1,78,5,0.065266355219858,0.000104181418857401,0.0473294887577721,0.0850531399173263,"elastic net"
"28",1,78,6,-0.020947318667949,0.000117039953977794,-0.0436755265290979,-0.00151719872896063,"elastic net"
"29",1,78,7,0.00632948941920719,9.02226799013711e-05,-0.0148034147471504,0.0234027777023593,"elastic net"
"30",1,78,8,0,9.26929370629615e-05,-0.0164376621685471,0.0196321561407552,"elastic net"
"31",1,78,9,0.000778573740279231,7.83544783624965e-05,-0.0153430607143772,0.01681543456605,"elastic net"
"32",1,78,10,0.0200110603783821,7.8066153209804e-05,0.00319344958648764,0.0363272109452701,"elastic net"
"33",1,78,11,0.113466502586391,0.000508209447482483,0.0667876779089063,0.155222952537541,"elastic net"
"34",1,79,1,0.0706047652349038,8.26222895349835e-05,0.0550836242722042,0.0908381910044743,"elastic net"
"35",1,79,2,0.00745689673914152,9.96670786986426e-05,-0.0102701835883496,0.0303765735559428,"elastic net"
"36",1,79,3,-0.00200216161461242,7.7466098977656e-05,-0.0218115110894748,0.0130603089612007,"elastic net"
"37",1,79,4,0.0043408072044846,9.01683409239378e-05,-0.0103502203425473,0.0233977237460932,"elastic net"
"38",1,79,5,0.0668186873937699,8.71649722163597e-05,0.0503501398969959,0.0846284814016424,"elastic net"
"39",1,79,6,0.0118458461280513,9.4123362596318e-05,-0.00355318766806925,0.0299162723161167,"elastic net"
"40",1,79,7,-0.000777038384006001,7.69948178220238e-05,-0.0199100279580774,0.0163415065928853,"elastic net"
"41",1,79,8,-0.00166957151661906,8.45829347842805e-05,-0.0198402329221784,0.0173279523933913,"elastic net"
"42",1,79,9,-0.00874162932512235,9.04388944311544e-05,-0.0259345472844598,0.00948559019444804,"elastic net"
"43",1,79,10,-0.00166660843020461,0.000101056330777362,-0.0203300298781817,0.0171873312988588,"elastic net"
"44",1,79,11,0.146209993429787,0.000404399591179829,0.106605795680556,0.180005989201325,"elastic net"
"45",1,80,1,0.0600207594450912,6.88032643005588e-05,0.0430372927216231,0.0747273747603965,"elastic net"
"46",1,80,2,-0.0148603497557447,0.000111022903335606,-0.033769542225747,0.00560430534896938,"elastic net"
"47",1,80,3,-0.0135859988454412,5.91691813848752e-05,-0.0266132199803235,0.000898423605772284,"elastic net"
"48",1,80,4,-0.00972723928841424,8.91094114448265e-05,-0.0263485273955658,0.00707135624710497,"elastic net"
"49",1,80,5,0.0579352052395747,7.43200532397088e-05,0.0423903393566423,0.0727760283521029,"elastic net"
"50",1,80,6,-0.00866667649777808,9.20918843811391e-05,-0.0274798528169696,0.00836277743532014,"elastic net"
"51",1,80,7,-0.00423396858535785,8.49902671910524e-05,-0.0229724455091046,0.0118682077265379,"elastic net"
"52",1,80,8,0.00969016849973015,8.08842651580921e-05,-0.00728559689252455,0.0265330887138813,"elastic net"
"53",1,80,9,0.00315207948987584,7.47721961931213e-05,-0.0150306355559757,0.0201343944613152,"elastic net"
"54",1,80,10,0.00620622311261232,7.88792070997587e-05,-0.0114455440791432,0.0213207465426116,"elastic net"
"55",1,80,11,0.0859302028141475,0.000378525311964656,0.0489793746743855,0.119581249877066,"elastic net"
"56",2,76,1,0.128339857262133,0.000101019375974199,0.111014223900422,0.148672742266438,"elastic net"
"57",2,76,2,0.00628166025828403,7.88351711005e-05,-0.0114048834140921,0.0231092410474919,"elastic net"
"58",2,76,3,0.00858848169446791,7.99274411879768e-05,-0.0049984713692104,0.0239129382394836,"elastic net"
"59",2,76,4,-0.00894929633745223,9.77642019648963e-05,-0.0274716853027245,0.00794158101069516,"elastic net"
"60",2,76,5,0.136189189680284,9.39869521687406e-05,0.119041911385035,0.154850145770324,"elastic net"
"61",2,76,6,0,8.41348346841386e-05,-0.0153417858105076,0.0178916895433805,"elastic net"
"62",2,76,7,0.00267235110331976,8.88032186124154e-05,-0.0157767723256343,0.0210312927245207,"elastic net"
"63",2,76,8,0.00292730737061708,7.14271042856866e-05,-0.0137719949448737,0.018453881644787,"elastic net"
"64",2,76,9,0,8.05159225228422e-05,-0.020089318264202,0.0162759928754144,"elastic net"
"65",2,76,10,-0.00754508844576174,8.16604903283482e-05,-0.0300128508603149,0.00776347924502346,"elastic net"
"66",2,76,11,0.268504462585892,0.000359758943438712,0.237950878936212,0.31001362323296,"elastic net"
"67",2,77,1,0.124998997539146,9.99781302328786e-05,0.107103852830612,0.144996784341255,"elastic net"
"68",2,77,2,0.0123479832119493,9.18793601291824e-05,-0.00411668056094396,0.0326328723389391,"elastic net"
"69",2,77,3,0.0112752132703147,8.21518886939949e-05,-0.00466512441982705,0.0301432804887465,"elastic net"
"70",2,77,4,0.0178626147804279,9.46120817079212e-05,-0.000885970981211293,0.0359674870763616,"elastic net"
"71",2,77,5,0.145999685744264,9.87378138936236e-05,0.130307030775854,0.164638581112556,"elastic net"
"72",2,77,6,0.0156627918337287,9.52064798042526e-05,-0.000792967678596146,0.0333960079982702,"elastic net"
"73",2,77,7,-0.00642871423382285,9.44270571863474e-05,-0.0250635594829719,0.0101970010279095,"elastic net"
"74",2,77,8,0.00108788528536907,8.14175069000594e-05,-0.017622440484112,0.0199068475610486,"elastic net"
"75",2,77,9,-0.00994999768421723,9.25572795413255e-05,-0.03096747886696,0.00619871967609759,"elastic net"
"76",2,77,10,-0.0216182973888541,0.000102768902635278,-0.0432530468296013,-0.001409346408294,"elastic net"
"77",2,77,11,0.291238162358306,0.000637236273166805,0.243364545249173,0.331244555405824,"elastic net"
"78",2,78,1,0.124630012679976,7.93007206453995e-05,0.107598075816287,0.139656776813272,"elastic net"
"79",2,78,2,0.0215061894755451,6.47529436952381e-05,0.00433083591747734,0.0346232698222305,"elastic net"
"80",2,78,3,-0.0107462118578669,7.44831183004747e-05,-0.0267038687820992,0.00783117415734511,"elastic net"
"81",2,78,4,0.00260477823554739,8.65697634954202e-05,-0.0122474813906508,0.0201251823664466,"elastic net"
"82",2,78,5,0.145996808122576,6.87884870639237e-05,0.129562740162849,0.161685737692196,"elastic net"
"83",2,78,6,0,7.54349262409446e-05,-0.0180461762086329,0.0187373150611455,"elastic net"
"84",2,78,7,0.0110293365342433,0.000100579290832299,-0.00874909839326591,0.030215756436815,"elastic net"
"85",2,78,8,-0.00148917579657315,0.000104280492638007,-0.0195148096140598,0.0176597675897165,"elastic net"
"86",2,78,9,-0.0182762582501255,7.24841707399512e-05,-0.0349762107551776,-0.000730672560018318,"elastic net"
"87",2,78,10,0,9.35427518947367e-05,-0.0191526480206399,0.0206647693080616,"elastic net"
"88",2,78,11,0.275255479143322,0.000320527051008444,0.238224973572479,0.31172553345013,"elastic net"
"89",2,79,1,0.152482290028115,0.00013240198213801,0.128833425928968,0.173647363734824,"elastic net"
"90",2,79,2,-0.0129377779671542,0.000101790302711284,-0.0292279908958404,0.00936658622316104,"elastic net"
"91",2,79,3,0.00787610281477269,9.35127734071807e-05,-0.011409092819628,0.0289431788863048,"elastic net"
"92",2,79,4,0.015322968507594,0.000109672369345822,-0.00400953843587016,0.035962952455026,"elastic net"
"93",2,79,5,0.118369910153024,0.000118975074835005,0.0968459916901264,0.13583544306849,"elastic net"
"94",2,79,6,-0.0064697661566262,7.03490629421059e-05,-0.0238744684101701,0.00870872714508199,"elastic net"
"95",2,79,7,0.00957509722743799,8.96222708525039e-05,-0.00884187276010662,0.0265538232748864,"elastic net"
"96",2,79,8,-0.0178566396236417,8.60347495613782e-05,-0.033675837262156,0.000502811847814759,"elastic net"
"97",2,79,9,0.0044406804184085,0.000105503147528283,-0.0155302186377652,0.0231317952047684,"elastic net"
"98",2,79,10,-0.00667650731515534,8.66915726866065e-05,-0.0256911486738462,0.00596398836712831,"elastic net"
"99",2,79,11,0.264126358086775,0.000431414650502189,0.223074396192717,0.298959054761157,"elastic net"
"100",2,80,1,0.122597729222938,9.24696773682133e-05,0.104236534438721,0.142946302744263,"elastic net"
"101",2,80,2,0.00513006457361165,9.86718787737545e-05,-0.0134054338531838,0.0248056751438902,"elastic net"
"102",2,80,3,0.000440319589760207,8.87462874472786e-05,-0.0164133845331631,0.0188400579309173,"elastic net"
"103",2,80,4,0.00912796702158003,8.52447268821752e-05,-0.0060615835512241,0.029572497470797,"elastic net"
"104",2,80,5,0.130129008961171,9.14633512632762e-05,0.110571090332985,0.148774700996122,"elastic net"
"105",2,80,6,-0.00230096666173552,0.000111884217812328,-0.0249290000559543,0.0157703832010525,"elastic net"
